league_id,season,stratum,week,roster_id,active_capacity,baseline_size,qb_pool,rb_pool,budget8_feasible,budget9_feasible
918960870980501504,2023,SF_1TE,5,4,22,18,2,3,False,False
918960870980501504,2023,SF_1TE,5,5,22,14,1,6,False,False
918960870980501504,2023,SF_1TE,5,6,22,19,0,2,False,False
918960870980501504,2023,SF_1TE,5,7,22,19,3,2,False,False
918960870980501504,2023,SF_1TE,5,8,22,20,3,0,False,False
918960870980501504,2023,SF_1TE,5,9,22,22,2,3,False,False
918960870980501504,2023,SF_1TE,5,10,22,20,1,3,False,False
918960870980501504,2023,SF_1TE,6,1,22,18,1,7,False,False
918960870980501504,2023,SF_1TE,6,2,22,16,1,6,False,False
918960870980501504,2023,SF_1TE,6,3,22,18,3,1,False,False
918960870980501504,2023,SF_1TE,6,4,22,20,2,2,False,False
918960870980501504,2023,SF_1TE,6,5,22,15,1,5,False,False
918960870980501504,2023,SF_1TE,6,6,22,22,1,1,False,False
918960870980501504,2023,SF_1TE,6,7,22,21,3,1,False,False
918960870980501504,2023,SF_1TE,6,8,22,24,1,0,False,False
918960870980501504,2023,SF_1TE,6,9,22,22,2,2,False,False
918960870980501504,2023,SF_1TE,6,10,22,22,1,2,False,False
918960870980501504,2023,SF_1TE,7,1,22,17,1,7,False,False
918960870980501504,2023,SF_1TE,7,2,22,18,1,5,False,False
918960870980501504,2023,SF_1TE,7,3,22,19,3,1,False,False
918960870980501504,2023,SF_1TE,7,4,22,19,2,3,False,False
918960870980501504,2023,SF_1TE,7,5,22,15,1,5,False,False
918960870980501504,2023,SF_1TE,7,6,22,27,0,0,False,False
918960870980501504,2023,SF_1TE,7,7,22,21,2,1,False,False
918960870980501504,2023,SF_1TE,7,8,22,24,1,0,False,False
918960870980501504,2023,SF_1TE,7,9,22,21,1,3,False,False
918960870980501504,2023,SF_1TE,7,10,22,20,1,2,False,False
918960870980501504,2023,SF_1TE,8,1,22,17,1,7,False,False
918960870980501504,2023,SF_1TE,8,2,22,17,1,5,False,False
918960870980501504,2023,SF_1TE,8,3,22,18,4,1,False,False
918960870980501504,2023,SF_1TE,8,4,22,19,2,3,False,False
918960870980501504,2023,SF_1TE,8,5,22,20,1,5,False,False
918960870980501504,2023,SF_1TE,8,6,22,26,0,1,False,False
918960870980501504,2023,SF_1TE,8,7,22,23,1,0,False,False
918960870980501504,2023,SF_1TE,8,8,22,24,1,0,False,False
918960870980501504,2023,SF_1TE,8,9,22,23,1,3,False,False
918960870980501504,2023,SF_1TE,8,10,22,20,1,2,False,False
918960870980501504,2023,SF_1TE,9,1,22,16,1,7,False,False
918960870980501504,2023,SF_1TE,9,2,22,16,2,5,False,False
918960870980501504,2023,SF_1TE,9,3,22,19,3,1,False,False
918960870980501504,2023,SF_1TE,9,4,22,18,2,3,False,False
918960870980501504,2023,SF_1TE,9,5,22,21,1,4,False,False
918960870980501504,2023,SF_1TE,9,6,22,25,0,2,False,False
918960870980501504,2023,SF_1TE,9,7,22,23,1,0,False,False
918960870980501504,2023,SF_1TE,9,8,22,23,1,1,False,False
918960870980501504,2023,SF_1TE,9,9,22,22,1,5,False,False
918960870980501504,2023,SF_1TE,9,10,22,20,1,2,False,False
918960870980501504,2023,SF_1TE,10,1,22,18,1,7,False,False
918960870980501504,2023,SF_1TE,10,2,22,17,2,5,False,False
918960870980501504,2023,SF_1TE,10,3,22,19,3,1,False,False
918960870980501504,2023,SF_1TE,10,4,22,19,2,2,False,False
918960870980501504,2023,SF_1TE,10,5,22,19,1,5,False,False
918960870980501504,2023,SF_1TE,10,6,22,24,0,2,False,False
918960870980501504,2023,SF_1TE,10,7,22,22,1,0,False,False
918960870980501504,2023,SF_1TE,10,8,22,25,2,2,False,False
918960870980501504,2023,SF_1TE,10,9,22,22,1,6,False,False
918960870980501504,2023,SF_1TE,10,10,22,21,1,3,False,False
918960870980501504,2023,SF_1TE,11,1,22,22,0,6,False,False
918960870980501504,2023,SF_1TE,11,2,22,17,2,5,False,False
918960870980501504,2023,SF_1TE,11,3,22,17,3,1,False,False
918960870980501504,2023,SF_1TE,11,4,22,17,2,2,False,False
918960870980501504,2023,SF_1TE,11,5,22,20,2,4,False,False
918960870980501504,2023,SF_1TE,11,6,22,23,0,4,False,False
918960870980501504,2023,SF_1TE,11,7,22,21,0,1,False,False
918960870980501504,2023,SF_1TE,11,8,22,22,3,2,False,False
918960870980501504,2023,SF_1TE,11,9,22,20,1,7,False,False
918960870980501504,2023,SF_1TE,11,10,22,19,1,4,False,False
918960870980501504,2023,SF_1TE,12,1,22,22,0,6,False,False
918960870980501504,2023,SF_1TE,12,2,22,18,2,5,False,False
918960870980501504,2023,SF_1TE,12,3,22,17,3,2,False,False
918960870980501504,2023,SF_1TE,12,4,22,18,2,2,False,False
918960870980501504,2023,SF_1TE,12,5,22,20,2,5,False,False
918960870980501504,2023,SF_1TE,12,6,22,26,0,2,False,False
918960870980501504,2023,SF_1TE,12,7,22,21,0,0,False,False
918960870980501504,2023,SF_1TE,12,8,22,19,3,2,False,False
918960870980501504,2023,SF_1TE,12,9,22,21,1,6,False,False
918960870980501504,2023,SF_1TE,12,10,22,20,1,4,False,False
918960870980501504,2023,SF_1TE,13,1,22,21,0,7,False,False
918960870980501504,2023,SF_1TE,13,2,22,18,2,5,False,False
918960870980501504,2023,SF_1TE,13,3,22,16,3,1,False,False
918960870980501504,2023,SF_1TE,13,4,22,17,2,2,False,False
918960870980501504,2023,SF_1TE,13,5,22,19,2,6,False,False
918960870980501504,2023,SF_1TE,13,6,22,27,0,2,False,False
918960870980501504,2023,SF_1TE,13,7,22,23,0,0,False,False
918960870980501504,2023,SF_1TE,13,8,22,21,2,2,False,False
918960870980501504,2023,SF_1TE,13,9,22,22,1,6,False,False
918960870980501504,2023,SF_1TE,13,10,22,20,1,4,False,False
918960870980501504,2023,SF_1TE,14,1,22,19,1,7,False,False
918960870980501504,2023,SF_1TE,14,2,22,19,2,5,False,False
918960870980501504,2023,SF_1TE,14,3,22,16,3,1,False,False
918960870980501504,2023,SF_1TE,14,4,22,19,2,2,False,False
918960870980501504,2023,SF_1TE,14,5,22,20,2,6,False,False
918960870980501504,2023,SF_1TE,14,6,22,25,2,1,False,False
918960870980501504,2023,SF_1TE,14,7,22,22,1,0,False,False
918960870980501504,2023,SF_1TE,14,8,22,22,2,2,False,False
918960870980501504,2023,SF_1TE,14,9,22,23,1,4,False,False
918960870980501504,2023,SF_1TE,14,10,22,19,3,3,False,False
918960870980501504,2023,SF_1TE,15,1,22,18,1,7,False,False
918960870980501504,2023,SF_1TE,15,2,22,18,1,5,False,False
918960870980501504,2023,SF_1TE,15,3,22,20,1,1,False,False
918960870980501504,2023,SF_1TE,15,4,22,18,2,2,False,False
918960870980501504,2023,SF_1TE,15,5,22,17,2,8,False,False
918960870980501504,2023,SF_1TE,15,6,22,24,1,2,False,False
918960870980501504,2023,SF_1TE,15,7,22,23,0,2,False,False
918960870980501504,2023,SF_1TE,15,8,22,21,2,1,False,False
918960870980501504,2023,SF_1TE,15,9,22,23,1,4,False,False
918960870980501504,2023,SF_1TE,15,10,22,18,3,4,False,False
914741498980225024,2023,SF_1TE,4,1,26,15,2,9,True,True
914741498980225024,2023,SF_1TE,4,2,26,19,1,6,False,False
914741498980225024,2023,SF_1TE,4,3,26,18,1,9,True,False
914741498980225024,2023,SF_1TE,4,4,26,18,1,2,False,False
914741498980225024,2023,SF_1TE,4,5,26,17,0,5,False,False
914741498980225024,2023,SF_1TE,4,6,26,20,2,4,False,False
914741498980225024,2023,SF_1TE,4,7,26,19,2,4,False,False
914741498980225024,2023,SF_1TE,4,8,26,19,3,5,False,False
914741498980225024,2023,SF_1TE,4,9,26,19,3,4,False,False
914741498980225024,2023,SF_1TE,4,10,26,22,2,2,False,False
914741498980225024,2023,SF_1TE,4,11,26,18,3,3,False,False
914741498980225024,2023,SF_1TE,4,12,26,19,1,4,False,False
914741498980225024,2023,SF_1TE,5,1,26,16,2,9,True,True
914741498980225024,2023,SF_1TE,5,2,26,20,0,6,False,False
914741498980225024,2023,SF_1TE,5,3,26,18,1,9,True,False
914741498980225024,2023,SF_1TE,5,4,26,20,1,2,False,False
914741498980225024,2023,SF_1TE,5,5,26,17,0,5,False,False
914741498980225024,2023,SF_1TE,5,6,26,16,3,4,False,False
914741498980225024,2023,SF_1TE,5,7,26,20,2,3,False,False
914741498980225024,2023,SF_1TE,5,8,26,21,3,5,False,False
914741498980225024,2023,SF_1TE,5,9,26,21,3,2,False,False
914741498980225024,2023,SF_1TE,5,10,26,22,2,2,False,False
914741498980225024,2023,SF_1TE,5,11,26,19,3,3,False,False
914741498980225024,2023,SF_1TE,5,12,26,22,1,3,False,False
914741498980225024,2023,SF_1TE,6,1,26,17,2,9,True,True
914741498980225024,2023,SF_1TE,6,2,26,23,0,5,False,False
914741498980225024,2023,SF_1TE,6,3,26,18,1,9,True,False
914741498980225024,2023,SF_1TE,6,4,26,20,1,2,False,False
914741498980225024,2023,SF_1TE,6,5,26,19,0,4,False,False
914741498980225024,2023,SF_1TE,6,6,26,17,2,3,False,False
914741498980225024,2023,SF_1TE,6,7,26,22,2,3,False,False
914741498980225024,2023,SF_1TE,6,8,26,21,3,3,False,False
914741498980225024,2023,SF_1TE,6,9,26,22,4,1,False,False
914741498980225024,2023,SF_1TE,6,10,26,23,2,1,False,False
914741498980225024,2023,SF_1TE,6,11,26,20,3,3,False,False
914741498980225024,2023,SF_1TE,6,12,26,23,1,3,False,False
914741498980225024,2023,SF_1TE,7,1,26,16,2,8,True,True
914741498980225024,2023,SF_1TE,7,2,26,24,1,5,False,False
914741498980225024,2023,SF_1TE,7,3,26,20,1,9,False,False
914741498980225024,2023,SF_1TE,7,4,26,19,1,2,False,False
914741498980225024,2023,SF_1TE,7,5,26,19,0,3,False,False
914741498980225024,2023,SF_1TE,7,6,26,15,3,3,False,False
914741498980225024,2023,SF_1TE,7,7,26,19,2,4,False,False
914741498980225024,2023,SF_1TE,7,8,26,23,3,3,False,False
914741498980225024,2023,SF_1TE,7,9,26,23,4,1,False,False
914741498980225024,2023,SF_1TE,7,10,26,21,2,3,False,False
914741498980225024,2023,SF_1TE,7,11,26,22,2,2,False,False
914741498980225024,2023,SF_1TE,7,12,26,23,1,3,False,False
914741498980225024,2023,SF_1TE,8,1,26,20,1,7,False,False
914741498980225024,2023,SF_1TE,8,2,26,22,0,6,False,False
914741498980225024,2023,SF_1TE,8,3,26,21,1,8,False,False
914741498980225024,2023,SF_1TE,8,4,26,23,1,2,False,False
914741498980225024,2023,SF_1TE,8,5,26,20,0,2,False,False
914741498980225024,2023,SF_1TE,8,6,26,20,3,2,False,False
914741498980225024,2023,SF_1TE,8,7,26,20,2,3,False,False
914741498980225024,2023,SF_1TE,8,8,26,25,3,3,False,False
914741498980225024,2023,SF_1TE,8,9,26,20,4,3,False,False
914741498980225024,2023,SF_1TE,8,10,26,21,2,2,False,False
914741498980225024,2023,SF_1TE,8,11,26,23,1,3,False,False
914741498980225024,2023,SF_1TE,8,12,26,23,1,4,False,False
914741498980225024,2023,SF_1TE,9,1,26,21,1,8,False,False
914741498980225024,2023,SF_1TE,9,2,26,23,0,5,False,False
914741498980225024,2023,SF_1TE,9,3,26,22,1,7,False,False
914741498980225024,2023,SF_1TE,9,4,26,22,1,3,False,False
914741498980225024,2023,SF_1TE,9,5,26,21,0,2,False,False
914741498980225024,2023,SF_1TE,9,6,26,20,3,2,False,False
914741498980225024,2023,SF_1TE,9,7,26,18,2,4,False,False
914741498980225024,2023,SF_1TE,9,8,26,22,3,5,False,False
914741498980225024,2023,SF_1TE,9,9,26,19,3,4,False,False
914741498980225024,2023,SF_1TE,9,10,26,22,2,2,False,False
914741498980225024,2023,SF_1TE,9,11,26,22,1,3,False,False
914741498980225024,2023,SF_1TE,9,12,26,23,1,4,False,False
914741498980225024,2023,SF_1TE,10,1,26,21,1,7,False,False
914741498980225024,2023,SF_1TE,10,2,26,23,0,5,False,False
914741498980225024,2023,SF_1TE,10,3,26,22,1,7,False,False
914741498980225024,2023,SF_1TE,10,4,26,23,1,2,False,False
914741498980225024,2023,SF_1TE,10,5,26,18,1,2,False,False
914741498980225024,2023,SF_1TE,10,6,26,17,3,3,False,False
914741498980225024,2023,SF_1TE,10,7,26,16,2,4,False,False
914741498980225024,2023,SF_1TE,10,8,26,21,2,6,False,False
914741498980225024,2023,SF_1TE,10,9,26,19,2,4,False,False
914741498980225024,2023,SF_1TE,10,10,26,23,2,2,False,False
914741498980225024,2023,SF_1TE,10,11,26,21,1,3,False,False
914741498980225024,2023,SF_1TE,10,12,26,24,0,3,False,False
914741498980225024,2023,SF_1TE,11,1,26,20,2,7,False,False
914741498980225024,2023,SF_1TE,11,2,26,21,0,5,False,False
914741498980225024,2023,SF_1TE,11,3,26,21,1,7,False,False
914741498980225024,2023,SF_1TE,11,4,26,24,0,1,False,False
914741498980225024,2023,SF_1TE,11,5,26,20,1,2,False,False
914741498980225024,2023,SF_1TE,11,6,26,15,2,4,False,False
914741498980225024,2023,SF_1TE,11,7,26,17,2,3,False,False
914741498980225024,2023,SF_1TE,11,8,26,20,2,7,False,False
914741498980225024,2023,SF_1TE,11,9,26,19,2,3,False,False
914741498980225024,2023,SF_1TE,11,10,26,19,2,4,False,False
914741498980225024,2023,SF_1TE,11,11,26,25,1,3,False,False
914741498980225024,2023,SF_1TE,11,12,26,25,0,3,False,False
914741498980225024,2023,SF_1TE,12,1,26,20,2,7,False,False
914741498980225024,2023,SF_1TE,12,2,26,23,0,5,False,False
914741498980225024,2023,SF_1TE,12,3,26,20,1,8,False,False
914741498980225024,2023,SF_1TE,12,4,26,26,0,1,False,False
914741498980225024,2023,SF_1TE,12,5,26,17,1,3,False,False
914741498980225024,2023,SF_1TE,12,6,26,16,2,4,False,False
914741498980225024,2023,SF_1TE,12,7,26,17,2,3,False,False
914741498980225024,2023,SF_1TE,12,8,26,20,2,5,False,False
914741498980225024,2023,SF_1TE,12,9,26,20,2,3,False,False
914741498980225024,2023,SF_1TE,12,10,26,20,2,3,False,False
914741498980225024,2023,SF_1TE,12,11,26,24,1,2,False,False
914741498980225024,2023,SF_1TE,12,12,26,26,0,2,False,False
914741498980225024,2023,SF_1TE,13,1,26,18,2,8,True,False
914741498980225024,2023,SF_1TE,13,2,26,22,0,6,False,False
914741498980225024,2023,SF_1TE,13,3,26,20,0,8,False,False
914741498980225024,2023,SF_1TE,13,4,26,23,1,1,False,False
914741498980225024,2023,SF_1TE,13,5,26,17,1,3,False,False
914741498980225024,2023,SF_1TE,13,6,26,15,2,4,False,False
914741498980225024,2023,SF_1TE,13,7,26,18,2,3,False,False
914741498980225024,2023,SF_1TE,13,8,26,19,2,6,False,False
914741498980225024,2023,SF_1TE,13,9,26,19,2,3,False,False
914741498980225024,2023,SF_1TE,13,10,26,21,2,2,False,False
914741498980225024,2023,SF_1TE,13,11,26,23,1,2,False,False
914741498980225024,2023,SF_1TE,13,12,26,27,0,2,False,False
914741498980225024,2023,SF_1TE,14,1,26,18,2,7,True,False
914741498980225024,2023,SF_1TE,14,2,26,20,1,6,False,False
914741498980225024,2023,SF_1TE,14,3,26,20,0,9,False,False
914741498980225024,2023,SF_1TE,14,4,26,23,1,1,False,False
914741498980225024,2023,SF_1TE,14,5,26,19,1,3,False,False
914741498980225024,2023,SF_1TE,14,6,26,17,2,3,False,False
914741498980225024,2023,SF_1TE,14,7,26,21,2,2,False,False
914741498980225024,2023,SF_1TE,14,8,26,19,1,6,False,False
914741498980225024,2023,SF_1TE,14,9,26,20,2,3,False,False
914741498980225024,2023,SF_1TE,14,10,26,22,2,2,False,False
914741498980225024,2023,SF_1TE,14,11,26,25,1,2,False,False
914741498980225024,2023,SF_1TE,14,12,26,23,1,2,False,False
914741498980225024,2023,SF_1TE,15,1,26,19,0,7,False,False
914741498980225024,2023,SF_1TE,15,2,26,19,1,6,False,False
914741498980225024,2023,SF_1TE,15,3,26,19,0,10,False,False
914741498980225024,2023,SF_1TE,15,4,26,22,1,1,False,False
914741498980225024,2023,SF_1TE,15,5,26,19,1,2,False,False
914741498980225024,2023,SF_1TE,15,6,26,17,2,2,False,False
914741498980225024,2023,SF_1TE,15,7,26,21,2,2,False,False
914741498980225024,2023,SF_1TE,15,8,26,19,2,6,False,False
914741498980225024,2023,SF_1TE,15,9,26,21,2,2,False,False
914741498980225024,2023,SF_1TE,15,10,26,21,2,3,False,False
914741498980225024,2023,SF_1TE,15,11,26,28,1,1,False,False
914741498980225024,2023,SF_1TE,15,12,26,18,2,3,False,False
1055621034914820096,2024,SF_1TE,4,1,24,18,0,5,False,False
1055621034914820096,2024,SF_1TE,4,2,24,17,2,3,False,False
1055621034914820096,2024,SF_1TE,4,3,24,20,0,2,False,False
1055621034914820096,2024,SF_1TE,4,4,24,19,1,2,False,False
1055621034914820096,2024,SF_1TE,4,5,24,21,3,7,False,False
1055621034914820096,2024,SF_1TE,4,6,24,17,2,6,False,False
1055621034914820096,2024,SF_1TE,4,7,24,22,3,6,False,False
1055621034914820096,2024,SF_1TE,4,8,24,16,6,3,True,False
1055621034914820096,2024,SF_1TE,4,9,24,25,1,4,False,False
1055621034914820096,2024,SF_1TE,4,10,24,17,2,5,False,False
1055621034914820096,2024,SF_1TE,5,1,24,20,0,5,False,False
1055621034914820096,2024,SF_1TE,5,2,24,19,2,3,False,False
1055621034914820096,2024,SF_1TE,5,3,24,22,0,1,False,False
1055621034914820096,2024,SF_1TE,5,4,24,20,1,2,False,False
1055621034914820096,2024,SF_1TE,5,5,24,21,6,6,False,False
1055621034914820096,2024,SF_1TE,5,6,24,22,1,3,False,False
1055621034914820096,2024,SF_1TE,5,7,24,23,4,6,False,False
1055621034914820096,2024,SF_1TE,5,8,24,17,6,3,False,False
1055621034914820096,2024,SF_1TE,5,9,24,27,1,3,False,False
1055621034914820096,2024,SF_1TE,5,10,24,17,2,5,False,False
1055621034914820096,2024,SF_1TE,6,1,24,21,0,4,False,False
1055621034914820096,2024,SF_1TE,6,2,24,21,2,3,False,False
1055621034914820096,2024,SF_1TE,6,3,24,22,0,1,False,False
1055621034914820096,2024,SF_1TE,6,4,24,21,1,2,False,False
1055621034914820096,2024,SF_1TE,6,5,24,22,6,4,False,False
1055621034914820096,2024,SF_1TE,6,6,24,23,1,3,False,False
1055621034914820096,2024,SF_1TE,6,7,24,24,5,5,False,False
1055621034914820096,2024,SF_1TE,6,8,24,19,5,2,False,False
1055621034914820096,2024,SF_1TE,6,9,24,25,1,3,False,False
1055621034914820096,2024,SF_1TE,6,10,24,17,2,5,False,False
1055621034914820096,2024,SF_1TE,7,1,24,18,1,3,False,False
1055621034914820096,2024,SF_1TE,7,2,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,7,3,24,22,0,2,False,False
1055621034914820096,2024,SF_1TE,7,4,24,20,1,2,False,False
1055621034914820096,2024,SF_1TE,7,5,24,22,6,5,False,False
1055621034914820096,2024,SF_1TE,7,6,24,23,1,5,False,False
1055621034914820096,2024,SF_1TE,7,7,24,24,5,3,False,False
1055621034914820096,2024,SF_1TE,7,8,24,20,5,2,False,False
1055621034914820096,2024,SF_1TE,7,9,24,26,0,4,False,False
1055621034914820096,2024,SF_1TE,7,10,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,8,1,24,18,1,4,False,False
1055621034914820096,2024,SF_1TE,8,2,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,8,3,24,22,0,1,False,False
1055621034914820096,2024,SF_1TE,8,4,24,19,0,2,False,False
1055621034914820096,2024,SF_1TE,8,5,24,20,6,5,False,False
1055621034914820096,2024,SF_1TE,8,6,24,22,1,5,False,False
1055621034914820096,2024,SF_1TE,8,7,24,25,4,4,False,False
1055621034914820096,2024,SF_1TE,8,8,24,20,5,3,False,False
1055621034914820096,2024,SF_1TE,8,9,24,22,0,4,False,False
1055621034914820096,2024,SF_1TE,8,10,24,21,2,3,False,False
1055621034914820096,2024,SF_1TE,9,1,24,19,0,4,False,False
1055621034914820096,2024,SF_1TE,9,2,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,9,3,24,19,0,1,False,False
1055621034914820096,2024,SF_1TE,9,4,24,20,0,3,False,False
1055621034914820096,2024,SF_1TE,9,5,24,21,7,5,False,False
1055621034914820096,2024,SF_1TE,9,6,24,21,0,5,False,False
1055621034914820096,2024,SF_1TE,9,7,24,25,2,5,False,False
1055621034914820096,2024,SF_1TE,9,8,24,19,5,3,False,False
1055621034914820096,2024,SF_1TE,9,9,24,23,0,4,False,False
1055621034914820096,2024,SF_1TE,9,10,24,23,2,3,False,False
1055621034914820096,2024,SF_1TE,10,1,24,19,0,4,False,False
1055621034914820096,2024,SF_1TE,10,2,24,19,2,3,False,False
1055621034914820096,2024,SF_1TE,10,3,24,17,1,1,False,False
1055621034914820096,2024,SF_1TE,10,4,24,22,0,3,False,False
1055621034914820096,2024,SF_1TE,10,5,24,21,7,5,False,False
1055621034914820096,2024,SF_1TE,10,6,24,23,0,4,False,False
1055621034914820096,2024,SF_1TE,10,7,24,25,1,5,False,False
1055621034914820096,2024,SF_1TE,10,8,24,20,4,3,False,False
1055621034914820096,2024,SF_1TE,10,9,24,23,0,5,False,False
1055621034914820096,2024,SF_1TE,10,10,24,22,2,3,False,False
1055621034914820096,2024,SF_1TE,11,1,24,22,0,4,False,False
1055621034914820096,2024,SF_1TE,11,2,24,21,2,3,False,False
1055621034914820096,2024,SF_1TE,11,3,24,18,1,1,False,False
1055621034914820096,2024,SF_1TE,11,4,24,22,0,3,False,False
1055621034914820096,2024,SF_1TE,11,5,24,17,7,4,False,False
1055621034914820096,2024,SF_1TE,11,6,24,23,0,4,False,False
1055621034914820096,2024,SF_1TE,11,7,24,21,2,5,False,False
1055621034914820096,2024,SF_1TE,11,8,24,21,4,3,False,False
1055621034914820096,2024,SF_1TE,11,9,24,22,0,4,False,False
1055621034914820096,2024,SF_1TE,11,10,24,22,2,3,False,False
1055621034914820096,2024,SF_1TE,12,1,24,21,0,4,False,False
1055621034914820096,2024,SF_1TE,12,2,24,21,2,3,False,False
1055621034914820096,2024,SF_1TE,12,3,24,20,0,1,False,False
1055621034914820096,2024,SF_1TE,12,4,24,24,0,3,False,False
1055621034914820096,2024,SF_1TE,12,5,24,19,7,3,False,False
1055621034914820096,2024,SF_1TE,12,6,24,22,0,3,False,False
1055621034914820096,2024,SF_1TE,12,7,24,22,2,4,False,False
1055621034914820096,2024,SF_1TE,12,8,24,22,3,3,False,False
1055621034914820096,2024,SF_1TE,12,9,24,21,0,4,False,False
1055621034914820096,2024,SF_1TE,12,10,24,20,3,5,False,False
1055621034914820096,2024,SF_1TE,13,1,24,19,0,4,False,False
1055621034914820096,2024,SF_1TE,13,2,24,22,2,3,False,False
1055621034914820096,2024,SF_1TE,13,3,24,21,0,1,False,False
1055621034914820096,2024,SF_1TE,13,4,24,22,0,3,False,False
1055621034914820096,2024,SF_1TE,13,5,24,20,7,2,False,False
1055621034914820096,2024,SF_1TE,13,6,24,21,0,4,False,False
1055621034914820096,2024,SF_1TE,13,7,24,23,2,4,False,False
1055621034914820096,2024,SF_1TE,13,8,24,22,2,3,False,False
1055621034914820096,2024,SF_1TE,13,9,24,21,0,4,False,False
1055621034914820096,2024,SF_1TE,13,10,24,18,4,6,False,False
1055621034914820096,2024,SF_1TE,14,1,24,18,0,5,False,False
1055621034914820096,2024,SF_1TE,14,2,24,22,2,3,False,False
1055621034914820096,2024,SF_1TE,14,3,24,22,0,1,False,False
1055621034914820096,2024,SF_1TE,14,4,24,23,0,2,False,False
1055621034914820096,2024,SF_1TE,14,5,24,20,6,2,False,False
1055621034914820096,2024,SF_1TE,14,6,24,22,0,4,False,False
1055621034914820096,2024,SF_1TE,14,7,24,20,3,5,False,False
1055621034914820096,2024,SF_1TE,14,8,24,21,3,3,False,False
1055621034914820096,2024,SF_1TE,14,9,24,23,0,4,False,False
1055621034914820096,2024,SF_1TE,14,10,24,17,4,6,False,False
1055621034914820096,2024,SF_1TE,15,1,24,19,0,5,False,False
1055621034914820096,2024,SF_1TE,15,2,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,15,3,24,21,0,1,False,False
1055621034914820096,2024,SF_1TE,15,4,24,22,1,2,False,False
1055621034914820096,2024,SF_1TE,15,5,24,20,6,3,False,False
1055621034914820096,2024,SF_1TE,15,6,24,23,0,4,False,False
1055621034914820096,2024,SF_1TE,15,7,24,21,3,5,False,False
1055621034914820096,2024,SF_1TE,15,8,24,20,2,3,False,False
1055621034914820096,2024,SF_1TE,15,9,24,22,1,4,False,False
1055621034914820096,2024,SF_1TE,15,10,24,19,3,5,False,False
1045730844721270784,2024,SF_1TE,4,1,27,15,2,5,False,False
1045730844721270784,2024,SF_1TE,4,2,27,19,4,4,True,False
1045730844721270784,2024,SF_1TE,4,3,27,19,2,3,False,False
1045730844721270784,2024,SF_1TE,4,4,27,18,9,4,True,True
1045730844721270784,2024,SF_1TE,4,5,27,19,2,5,False,False
1045730844721270784,2024,SF_1TE,4,6,27,18,3,3,False,False
1045730844721270784,2024,SF_1TE,4,7,27,20,1,5,False,False
1045730844721270784,2024,SF_1TE,4,8,27,19,0,2,False,False
1045730844721270784,2024,SF_1TE,4,9,27,19,3,3,False,False
1045730844721270784,2024,SF_1TE,4,10,27,18,6,9,True,True
1045730844721270784,2024,SF_1TE,4,11,27,14,4,5,True,True
1045730844721270784,2024,SF_1TE,4,12,27,19,3,4,False,False
1045730844721270784,2024,SF_1TE,5,1,27,15,2,5,False,False
1045730844721270784,2024,SF_1TE,5,2,27,19,4,4,True,False
1045730844721270784,2024,SF_1TE,5,3,27,20,2,2,False,False
1045730844721270784,2024,SF_1TE,5,4,27,18,9,4,True,True
1045730844721270784,2024,SF_1TE,5,5,27,19,2,5,False,False
1045730844721270784,2024,SF_1TE,5,6,27,19,2,3,False,False
1045730844721270784,2024,SF_1TE,5,7,27,21,1,5,False,False
1045730844721270784,2024,SF_1TE,5,8,27,20,0,2,False,False
1045730844721270784,2024,SF_1TE,5,9,27,19,3,3,False,False
1045730844721270784,2024,SF_1TE,5,10,27,19,6,8,True,False
1045730844721270784,2024,SF_1TE,5,11,27,15,4,5,True,True
1045730844721270784,2024,SF_1TE,5,12,27,20,3,4,False,False
1045730844721270784,2024,SF_1TE,6,1,27,20,2,4,False,False
1045730844721270784,2024,SF_1TE,6,2,27,22,3,3,False,False
1045730844721270784,2024,SF_1TE,6,3,27,21,2,1,False,False
1045730844721270784,2024,SF_1TE,6,4,27,19,9,3,True,False
1045730844721270784,2024,SF_1TE,6,5,27,21,2,5,False,False
1045730844721270784,2024,SF_1TE,6,6,27,20,2,3,False,False
1045730844721270784,2024,SF_1TE,6,7,27,21,1,5,False,False
1045730844721270784,2024,SF_1TE,6,8,27,24,0,1,False,False
1045730844721270784,2024,SF_1TE,6,9,27,20,3,3,False,False
1045730844721270784,2024,SF_1TE,6,10,27,20,6,7,False,False
1045730844721270784,2024,SF_1TE,6,11,27,15,4,5,True,True
1045730844721270784,2024,SF_1TE,6,12,27,21,3,4,False,False
1045730844721270784,2024,SF_1TE,7,1,27,24,2,3,False,False
1045730844721270784,2024,SF_1TE,7,2,27,24,3,3,False,False
1045730844721270784,2024,SF_1TE,7,3,27,22,2,0,False,False
1045730844721270784,2024,SF_1TE,7,4,27,20,8,3,False,False
1045730844721270784,2024,SF_1TE,7,5,27,22,2,5,False,False
1045730844721270784,2024,SF_1TE,7,6,27,21,2,2,False,False
1045730844721270784,2024,SF_1TE,7,7,27,21,1,3,False,False
1045730844721270784,2024,SF_1TE,7,8,27,27,0,1,False,False
1045730844721270784,2024,SF_1TE,7,9,27,20,2,3,False,False
1045730844721270784,2024,SF_1TE,7,10,27,21,6,5,False,False
