season,week,player_id,player_name,position,weekly_worp,fantasy_points,capturability,reason,latest_drop_week,latest_drop_created_utc,latest_drop_transaction_id,player_name_worp,position_worp,weekly_worp_worp,fantasy_points_worp,carries,targets,receptions,pass_attempts,rush_yards,rec_yards,pass_yards,rush_tds,rec_tds,pass_tds,total_tds,scrimmage_yards,volume,volume_band,zero_td,has_td,low_volume,mid_volume,high_volume
2023,17,8174,Kevin Harris,RB,0.0250024374999999,11.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Kevin Harris,RB,0.0250024374999999,11.8,2.0,2.0,2.0,0.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,LOW,True,False,True,False,False
2023,17,8204,Bo Melton,WR,0.1788746874999999,26.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Bo Melton,WR,0.1788746874999999,26.0,0.0,9.0,6.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,1.0,105.0,9.0,HIGH,False,True,False,False,True
2023,17,3433,Alex Erickson,WR,0.1054022421874999,19.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Alex Erickson,WR,0.1054022421874999,19.3,0.0,8.0,7.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,98.0,8.0,HIGH,True,False,False,False,True
2023,17,5113,Cedrick Wilson,WR,0.0165644374999998,11.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Cedrick Wilson,WR,0.0165644374999998,11.2,0.0,4.0,2.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,27.0,4.0,MID,False,True,False,True,False
2023,17,7568,Brevin Jordan,TE,0.0219334765625,11.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brevin Jordan,TE,0.0219334765625,11.9,0.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,19.0,2.0,LOW,False,True,True,False,False
2023,18,2325,Nelson Agholor,WR,0.0161512890625,10.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Nelson Agholor,WR,0.0161512890625,10.4,0.0,5.0,5.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,MID,True,False,False,True,False
2023,18,4972,Mason Rudolph,QB,0.088217578125,21.88,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mason Rudolph,QB,0.088217578125,21.88,2.0,0.0,0.0,20.0,-1.0,0.0,152.0,0.0,0.0,1.0,1.0,-1.0,22.0,LOW,False,True,True,False,False
2023,18,6323,Andrew Beck,RB,0.0039196015624999,8.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Andrew Beck,RB,0.0039196015624999,8.9,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,LOW,False,True,True,False,False
2023,18,8127,Charlie Kolar,TE,0.0186956093749999,9.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Charlie Kolar,TE,0.0186956093749999,9.3,0.0,4.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,MID,True,False,False,True,False
2023,18,4054,Mo Alie-Cox,TE,0.0137724296875,8.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mo Alie-Cox,TE,0.0137724296875,8.8,0.0,4.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,MID,True,False,False,True,False
2023,18,3161,Carson Wentz,QB,0.2976008515625,42.52,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Carson Wentz,QB,0.2976008515625,42.52,17.0,0.0,0.0,24.0,56.0,0.0,163.0,1.0,0.0,2.0,3.0,56.0,41.0,HIGH,False,True,False,False,True
2023,18,5010,Will Dissly,TE,0.1013674140625,17.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Dissly,TE,0.1013674140625,17.6,0.0,3.0,3.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,1.0,46.0,3.0,LOW,False,True,True,False,False
2023,18,5973,Josh Oliver,TE,0.0166804999999999,9.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Josh Oliver,TE,0.0166804999999999,9.1,0.0,3.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,LOW,True,False,True,False,False
2023,18,6290,Scotty Miller,WR,0.0180840468749999,10.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Scotty Miller,WR,0.0180840468749999,10.6,0.0,2.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,LOW,True,False,True,False,False
2023,18,6960,Tyler Johnson,WR,0.0005268906249999,8.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tyler Johnson,WR,0.0005268906249999,8.8,0.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,LOW,False,True,True,False,False
2023,18,10226,Andrei Iosivas,WR,0.128031578125,21.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Andrei Iosivas,WR,0.128031578125,21.6,0.0,7.0,5.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,2.0,36.0,7.0,HIGH,False,True,False,False,True
2023,18,5154,Trent Sherfield,WR,0.0309627499999999,11.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Trent Sherfield,WR,0.0309627499999999,11.9,0.0,4.0,3.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,24.0,4.0,MID,False,True,False,True,False
2023,18,6908,La'Mical Perine,RB,0.1164748437499999,20.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,La'Mical Perine,RB,0.1164748437499999,20.1,21.0,4.0,3.0,0.0,76.0,33.0,0.0,0.0,0.0,0.0,0.0,109.0,25.0,HIGH,True,False,False,False,True
2023,18,827,Tyrod Taylor,QB,0.2241883203124999,35.28,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tyrod Taylor,QB,0.2241883203124999,35.28,8.0,0.0,0.0,32.0,38.0,0.0,297.0,0.0,0.0,1.0,1.0,38.0,40.0,HIGH,False,True,False,False,True
2023,18,10214,Davis Allen,TE,0.0504560624999999,12.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Davis Allen,TE,0.0504560624999999,12.5,0.0,4.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,MID,True,False,False,True,False
2023,18,3362,Jeff Driskel,QB,0.0829067187499999,21.34,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jeff Driskel,QB,0.0829067187499999,21.34,7.0,0.0,0.0,26.0,33.0,0.0,166.0,0.0,0.0,2.0,2.0,33.0,33.0,MID,False,True,False,True,False
2023,18,6927,Quez Watkins,WR,0.160029296875,24.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Quez Watkins,WR,0.160029296875,24.8,0.0,11.0,8.0,0.0,0.0,93.0,0.0,0.0,1.0,0.0,1.0,93.0,11.0,HIGH,False,True,False,False,True
2023,18,8204,Bo Melton,WR,0.0668132734374999,15.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Bo Melton,WR,0.0668132734374999,15.5,2.0,7.0,5.0,0.0,14.0,62.0,0.0,0.0,0.0,0.0,0.0,76.0,7.0,HIGH,True,False,False,False,True
2023,18,8756,Brandon Johnson,WR,0.0598547187499999,14.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brandon Johnson,WR,0.0598547187499999,14.8,0.0,5.0,4.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,5.0,MID,True,False,False,True,False
2023,18,2381,Chris Conley,WR,0.0309627499999999,11.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Chris Conley,WR,0.0309627499999999,11.9,0.0,6.0,3.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,6.0,MID,True,False,False,True,False
2023,18,4314,Johnny Mundt,TE,0.10341428125,17.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Johnny Mundt,TE,0.10341428125,17.8,0.0,6.0,5.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,6.0,MID,True,False,False,True,False
2023,18,5032,Jordan Akins,TE,0.0295798828125,10.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jordan Akins,TE,0.0295798828125,10.4,0.0,6.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,MID,True,False,False,True,False
2023,18,6926,Brycen Hopkins,TE,0.032509890625,10.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brycen Hopkins,TE,0.032509890625,10.7,0.0,3.0,2.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,3.0,LOW,True,False,True,False,False
2023,18,8116,Pierre Strong,RB,0.0127333046875,9.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Pierre Strong,RB,0.0127333046875,9.8,14.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,HIGH,True,False,False,False,True
2024,1,5032,Jordan Akins,TE,0.0213224453124999,9.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jordan Akins,TE,0.0213224453124999,9.7,0.0,4.0,3.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,MID,True,False,False,True,False
2024,1,6960,Tyler Johnson,WR,0.0664504140625,14.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tyler Johnson,WR,0.0664504140625,14.9,0.0,7.0,5.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,79.0,7.0,HIGH,True,False,False,False,True
2024,1,5096,Ray-Ray McCloud,WR,0.01461896875,10.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ray-Ray McCloud,WR,0.01461896875,10.2,0.0,7.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,7.0,HIGH,True,False,False,False,True
2024,1,6427,Ashton Dulin,WR,0.0719895,15.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ashton Dulin,WR,0.0719895,15.4,0.0,1.0,1.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,1.0,54.0,1.0,LOW,False,True,True,False,False
2024,2,10231,Elijah Higgins,TE,0.0220834843749999,9.8,CAPTURABLE,DROP_BEFORE_TARGET_WEEK,1.0,2024-05-13T02:30:48.398000+00:00,1.0955729208746353e+18,Elijah Higgins,TE,0.0220834843749999,9.8,0.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,18.0,1.0,LOW,False,True,True,False,False
2024,2,4189,Eric Saubert,TE,0.0099662578124999,8.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Eric Saubert,TE,0.0099662578124999,8.6,0.0,2.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,LOW,True,False,True,False,False
2024,2,5938,Lil'Jordan Humphrey,WR,0.0171461328124999,10.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lil'Jordan Humphrey,WR,0.0171461328124999,10.0,0.0,5.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,MID,True,False,False,True,False
2024,2,7562,Tutu Atwell,WR,0.0100878281249999,9.3,CAPTURABLE,DROP_BEFORE_TARGET_WEEK,1.0,2024-09-11T02:13:12.395000+00:00,1.1394174234148332e+18,Tutu Atwell,WR,0.0100878281249999,9.3,0.0,4.0,3.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,MID,True,False,False,True,False
2024,2,5010,Will Dissly,TE,0.0331991249999999,10.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Dissly,TE,0.0331991249999999,10.9,0.0,3.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,LOW,True,False,True,False,False
2024,2,6001,Drew Sample,TE,0.0220834843749999,9.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Sample,TE,0.0220834843749999,9.8,0.0,3.0,3.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,LOW,True,False,True,False,False
2024,2,7694,Tommy Tremble,TE,0.01705459375,9.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy Tremble,TE,0.01705459375,9.3,0.0,4.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,MID,True,False,False,True,False
2024,2,9479,Darnell Washington,TE,0.008982390625,8.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Darnell Washington,TE,0.008982390625,8.5,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,LOW,False,True,True,False,False
2024,2,9480,Brenton Strange,TE,0.0699624218749999,14.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brenton Strange,TE,0.0699624218749999,14.5,0.0,6.0,3.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,6.0,MID,True,False,False,True,False
2024,2,8177,Grant Calcaterra,TE,0.0030256328125,7.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Grant Calcaterra,TE,0.0030256328125,7.9,0.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,LOW,True,False,True,False,False
2024,2,8414,Britain Covey,WR,0.0050307109374999,8.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Britain Covey,WR,0.0050307109374999,8.8,0.0,6.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,MID,True,False,False,True,False
2024,3,8917,KaVontae Turpin,WR,0.0578316328125,15.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,KaVontae Turpin,WR,0.0578316328125,15.4,1.0,3.0,3.0,0.0,1.0,51.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0,LOW,False,True,True,False,False
2024,3,5938,Lil'Jordan Humphrey,WR,0.0083488515624999,10.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lil'Jordan Humphrey,WR,0.0083488515624999,10.2,0.0,8.0,6.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,HIGH,True,False,False,False,True
2024,3,3258,Nick Vannett,TE,0.0184690625,10.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Nick Vannett,TE,0.0184690625,10.9,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,9.0,2.0,LOW,False,True,True,False,False
2024,3,11603,AJ Barner,TE,0.002925375,9.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,AJ Barner,TE,0.002925375,9.3,0.0,3.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,LOW,True,False,True,False,False
2024,3,7694,Tommy Tremble,TE,0.0087426640625,9.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tommy Tremble,TE,0.0087426640625,9.9,0.0,3.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,LOW,True,False,True,False,False
2024,3,7891,Brock Wright,TE,0.0428930390624999,13.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Brock Wright,TE,0.0428930390624999,13.4,0.0,5.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,MID,True,False,False,True,False
2024,3,10212,Josh Whyle,TE,0.061595015625,15.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Josh Whyle,TE,0.061595015625,15.3,0.0,5.0,4.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,MID,True,False,False,True,False
2024,3,5032,Jordan Akins,TE,0.0184690625,10.9,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jordan Akins,TE,0.0184690625,10.9,0.0,7.0,4.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,HIGH,True,False,False,False,True
2024,3,8208,Tyler Badie,RB,0.0228596875,11.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tyler Badie,RB,0.0228596875,11.3,9.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,MID,True,False,False,True,False
2024,3,6039,Ty Johnson,RB,0.0604682734375,15.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ty Johnson,RB,0.0604682734375,15.2,3.0,3.0,3.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,1.0,46.0,6.0,LOW,False,True,True,False,False
2024,4,11201,Blake Whiteheart,TE,0.0508334375,13.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Blake Whiteheart,TE,0.0508334375,13.3,0.0,3.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,13.0,3.0,LOW,False,True,True,False,False
2024,4,3202,Austin Hooper,TE,0.0395985703125,12.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Austin Hooper,TE,0.0395985703125,12.3,0.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,13.0,2.0,LOW,False,True,True,False,False
2024,4,8489,Drew Ogletree,TE,0.0082977890625,9.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Ogletree,TE,0.0082977890625,9.5,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,LOW,False,True,True,False,False
2024,4,5880,Parris Campbell,WR,0.0243455234375,11.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Parris Campbell,WR,0.0243455234375,11.7,0.0,4.0,4.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,4.0,MID,False,True,False,True,False
2024,4,4219,Jeremy McNichols,RB,0.1559520546875,23.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jeremy McNichols,RB,0.1559520546875,23.0,8.0,1.0,1.0,0.0,68.0,6.0,0.0,2.0,0.0,0.0,2.0,74.0,9.0,MID,False,True,False,True,False
2024,4,4718,Dare Ogunbowale,RB,0.0844156875,16.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Dare Ogunbowale,RB,0.0844156875,16.8,2.0,4.0,4.0,0.0,7.0,47.0,0.0,0.0,1.0,0.0,1.0,54.0,6.0,LOW,False,True,True,False,False
2024,4,5973,Josh Oliver,TE,0.0249865624999999,11.0,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Josh Oliver,TE,0.0249865624999999,11.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,LOW,False,True,True,False,False
2024,4,11603,AJ Barner,TE,0.0552668671874999,13.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,AJ Barner,TE,0.0552668671874999,13.7,0.0,2.0,2.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,27.0,2.0,LOW,False,True,True,False,False
2024,5,5773,KhaDarel Hodge,WR,0.0911591640625,17.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,KhaDarel Hodge,WR,0.0911591640625,17.2,0.0,2.0,2.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,1.0,67.0,2.0,LOW,False,True,True,False,False
2024,5,2359,Ameer Abdullah,RB,0.082734546875,17.099999999999998,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ameer Abdullah,RB,0.082734546875,17.099999999999998,5.0,3.0,3.0,0.0,42.0,9.0,0.0,1.0,0.0,0.0,1.0,51.0,8.0,MID,False,True,False,True,False
2024,5,4219,Jeremy McNichols,RB,0.0344213984375,12.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jeremy McNichols,RB,0.0344213984375,12.3,7.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,7.0,LOW,False,True,True,False,False
2024,5,5032,Jordan Akins,TE,0.0621277265625,15.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Jordan Akins,TE,0.0621277265625,15.2,0.0,3.0,3.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,22.0,3.0,LOW,False,True,True,False,False
2024,5,8181,Connor Heyward,RB,0.0344213984375,12.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Connor Heyward,RB,0.0344213984375,12.3,0.0,4.0,2.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,23.0,4.0,LOW,False,True,True,False,False
2024,5,4718,Dare Ogunbowale,RB,0.1039502421874999,19.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Dare Ogunbowale,RB,0.1039502421874999,19.2,15.0,7.0,6.0,0.0,30.0,57.0,0.0,0.0,0.0,0.0,0.0,87.0,22.0,HIGH,True,False,False,False,True
2024,5,8127,Charlie Kolar,TE,0.129712296875,21.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Charlie Kolar,TE,0.129712296875,21.8,1.0,4.0,3.0,0.0,2.0,64.0,0.0,0.0,1.0,0.0,1.0,66.0,4.0,MID,False,True,False,True,False
2024,5,4054,Mo Alie-Cox,TE,0.05705325,14.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mo Alie-Cox,TE,0.05705325,14.7,0.0,4.0,2.0,0.0,0.0,37.0,0.0,0.0,1.0,0.0,1.0,37.0,4.0,MID,False,True,False,True,False
2024,5,7587,Dyami Brown,WR,0.08093171875,16.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Dyami Brown,WR,0.08093171875,16.2,0.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,1.0,57.0,2.0,LOW,False,True,True,False,False
2024,5,8917,KaVontae Turpin,WR,0.0093477734375,9.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,KaVontae Turpin,WR,0.0093477734375,9.1,1.0,5.0,4.0,0.0,-6.0,50.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,MID,True,False,False,True,False
2024,5,5917,Mecole Hardman,WR,0.0015033359375,8.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Mecole Hardman,WR,0.0015033359375,8.3,0.0,4.0,4.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,MID,True,False,False,True,False
2024,6,4351,Tim Patrick,WR,0.0424749609374999,11.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Tim Patrick,WR,0.0424749609374999,11.8,0.0,3.0,3.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,LOW,True,False,True,False,False
2024,6,3634,Kalif Raymond,WR,0.0534762968749999,12.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Kalif Raymond,WR,0.0534762968749999,12.8,0.0,6.0,4.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,6.0,MID,True,False,False,True,False
2024,6,7438,Kristian Wilkerson,WR,0.0260603906249999,10.3,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Kristian Wilkerson,WR,0.0260603906249999,10.3,0.0,3.0,2.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0,LOW,False,True,True,False,False
2024,6,11082,Ben Sims,TE,0.01251521875,8.8,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Ben Sims,TE,0.01251521875,8.8,0.0,2.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,LOW,True,False,True,False,False
2024,6,3200,Sterling Shepard,WR,0.02489440625,10.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Sterling Shepard,WR,0.02489440625,10.2,4.0,4.0,3.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,MID,True,False,False,True,False
2024,6,6694,D'Ernest Johnson,RB,0.00994578125,8.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,D'Ernest Johnson,RB,0.00994578125,8.6,6.0,2.0,2.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,MID,True,False,False,True,False
2024,6,6850,Harrison Bryant,TE,0.019031875,9.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Harrison Bryant,TE,0.019031875,9.4,0.0,5.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,MID,True,False,False,True,False
2024,6,8177,Grant Calcaterra,TE,0.1112900312499999,17.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Grant Calcaterra,TE,0.1112900312499999,17.7,0.0,4.0,4.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,4.0,MID,True,False,False,True,False
2024,6,5010,Will Dissly,TE,0.043221578125,11.6,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Will Dissly,TE,0.043221578125,11.6,0.0,5.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,MID,True,False,False,True,False
2024,6,8489,Drew Ogletree,TE,0.0081533359375,8.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Drew Ogletree,TE,0.0081533359375,8.4,0.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,LOW,True,False,True,False,False
2024,6,9504,Kayshon Boutte,WR,0.1044283359374999,17.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Kayshon Boutte,WR,0.1044283359374999,17.4,0.0,3.0,3.0,0.0,0.0,59.0,0.0,0.0,1.0,0.0,1.0,59.0,3.0,LOW,False,True,True,False,False
2024,7,5113,Cedrick Wilson,WR,0.1074229374999999,18.7,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Cedrick Wilson,WR,0.1074229374999999,18.7,0.0,7.0,6.0,0.0,0.0,57.0,0.0,0.0,1.0,0.0,1.0,57.0,7.0,HIGH,False,True,False,False,True
2024,7,8249,Lucas Krull,TE,0.0369909375,12.1,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Lucas Krull,TE,0.0369909375,12.1,0.0,4.0,3.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,MID,True,False,False,True,False
2024,7,3202,Austin Hooper,TE,0.0589157265624999,14.2,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Austin Hooper,TE,0.0589157265624999,14.2,0.0,5.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,MID,True,False,False,True,False
2024,7,3258,Nick Vannett,TE,0.0308019921875,11.5,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Nick Vannett,TE,0.0308019921875,11.5,0.0,4.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,MID,True,False,False,True,False
2024,7,3634,Kalif Raymond,WR,0.0519244609374999,13.4,CAPTURABLE,NO_RECENT_DROP_EVIDENCE,,,,Kalif Raymond,WR,0.0519244609374999,13.4,0.0,4.0,3.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,1.0,39.0,4.0,MID,False,True,False,True,False
