season,week,player_id,player_name,position,weekly_worp,fantasy_points,observed_state,capturability,reason,evidence_tx_week,evidence_tx_type,evidence_tx_id,evidence_created_utc
2024,3,8208,Tyler Badie,RB,0.0228596875,11.3,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,3.0,waiver,1144563510442360832,2024-09-25T07:01:55.152000+00:00
2024,3,6039,Ty Johnson,RB,0.0604682734375,15.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,11201,Blake Whiteheart,TE,0.0508334375,13.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,3202,Austin Hooper,TE,0.0395985703125,12.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,8489,Drew Ogletree,TE,0.0082977890625,9.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,5880,Parris Campbell,WR,0.0243455234375,11.7,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,4219,Jeremy McNichols,RB,0.1559520546875,23.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,4718,Dare Ogunbowale,RB,0.0844156875,16.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,5973,Josh Oliver,TE,0.0249865624999999,11.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,4,11603,AJ Barner,TE,0.0552668671874999,13.7,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,4.0,waiver,1146996263628644352,2024-10-02T00:08:48.710000+00:00
2024,5,5773,KhaDarel Hodge,WR,0.0911591640625,17.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,2359,Ameer Abdullah,RB,0.082734546875,17.099999999999998,FREE,AMBIGUOUS,TIMING_UNRESOLVED,6.0,waiver,1149673189853814784,2024-10-09T09:25:57.657000+00:00
2024,5,4219,Jeremy McNichols,RB,0.0344213984375,12.3,FREE,AMBIGUOUS,TIMING_UNRESOLVED,6.0,waiver,1149672776677056512,2024-10-09T09:24:19.148000+00:00
2024,5,5032,Jordan Akins,TE,0.0621277265625,15.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,8181,Connor Heyward,RB,0.0344213984375,12.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,4718,Dare Ogunbowale,RB,0.1039502421874999,19.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,8127,Charlie Kolar,TE,0.129712296875,21.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,4054,Mo Alie-Cox,TE,0.05705325,14.7,FREE,AMBIGUOUS,TIMING_UNRESOLVED,6.0,waiver,1151010551070568448,2024-10-13T02:00:09.418000+00:00
2024,5,7587,Dyami Brown,WR,0.08093171875,16.2,FREE,AMBIGUOUS,TIMING_UNRESOLVED,6.0,waiver,1149672906130087936,2024-10-09T09:24:50.012000+00:00
2024,5,8917,KaVontae Turpin,WR,0.0093477734375,9.1,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,5,5917,Mecole Hardman,WR,0.0015033359375,8.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,4351,Tim Patrick,WR,0.0424749609374999,11.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,3634,Kalif Raymond,WR,0.0534762968749999,12.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,7438,Kristian Wilkerson,WR,0.0260603906249999,10.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,11082,Ben Sims,TE,0.01251521875,8.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,3200,Sterling Shepard,WR,0.02489440625,10.2,FREE,AMBIGUOUS,TIMING_UNRESOLVED,7.0,waiver,1154612736115085312,2024-10-23T00:33:57.258000+00:00
2024,6,6694,D'Ernest Johnson,RB,0.00994578125,8.6,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,6.0,waiver,1152052506395090944,2024-10-15T23:00:30.926000+00:00
2024,6,6850,Harrison Bryant,TE,0.019031875,9.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,8177,Grant Calcaterra,TE,0.1112900312499999,17.7,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,5010,Will Dissly,TE,0.043221578125,11.6,FREE,AMBIGUOUS,TIMING_UNRESOLVED,7.0,waiver,1153655224075206656,2024-10-20T09:09:08.598000+00:00
2024,6,8489,Drew Ogletree,TE,0.0081533359375,8.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,6,9504,Kayshon Boutte,WR,0.1044283359374999,17.4,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,6.0,waiver,1152006199282364416,2024-10-15T19:56:30.450000+00:00
2024,7,5113,Cedrick Wilson,WR,0.1074229374999999,18.7,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,8249,Lucas Krull,TE,0.0369909375,12.1,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,7.0,waiver,1154612799201517568,2024-10-23T00:34:12.299000+00:00
2024,7,3202,Austin Hooper,TE,0.0589157265624999,14.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,3258,Nick Vannett,TE,0.0308019921875,11.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,3634,Kalif Raymond,WR,0.0519244609374999,13.4,FREE,AMBIGUOUS,TIMING_UNRESOLVED,8.0,waiver,1157141569896759296,2024-10-30T00:02:38.215000+00:00
2024,7,4314,Johnny Mundt,TE,0.0030846875,8.8,FREE,CAPTURABLE,PLAYER_FREE_BEFORE_WEEK,6.0,waiver,1152118005141348352,2024-10-16T03:20:47.044000+00:00
2024,7,10212,Josh Whyle,TE,0.0401519765625,12.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,5917,Mecole Hardman,WR,0.0571651484374999,13.900000000000002,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,7.0,waiver,1154704943962681344,2024-10-23T06:40:21.322000+00:00
2024,7,7496,Nick Westbrook-Ikhine,WR,0.0113095078125,9.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,5032,Jordan Akins,TE,0.0589157265624999,14.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,9479,Darnell Washington,TE,0.0526415,13.6,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,6996,JaMycal Hasty,RB,0.0951804140625,16.6,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,7,7812,Simi Fehoko,WR,0.0061635625,9.0,FREE,AMBIGUOUS,TIMING_UNRESOLVED,8.0,waiver,1156230518061613056,2024-10-27T11:42:26.531000+00:00
2024,8,5973,Josh Oliver,TE,0.0458306171875,14.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,8,7496,Nick Westbrook-Ikhine,WR,0.0169918515624999,12.4,FREE,AMBIGUOUS,TIMING_UNRESOLVED,9.0,waiver,1159707231508701184,2024-11-06T01:57:39.611000+00:00
2024,8,6869,Adam Trautman,TE,0.1797930078125,25.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,8,2325,Nelson Agholor,WR,0.0306688828124999,13.6,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,8,3634,Kalif Raymond,WR,0.0571574296874999,15.9,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,8.0,waiver,1156706384461877248,2024-10-28T19:13:21.922000+00:00
2024,8,8177,Grant Calcaterra,TE,0.0550231953124999,14.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,3048,Chris Manhertz,TE,0.0004659609374999,8.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,3258,Nick Vannett,TE,0.0624157109375,14.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,4454,Kendrick Bourne,WR,0.0014858359374999,8.600000000000001,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,9.0,waiver,1159495070111068160,2024-11-05T11:54:36.392000+00:00
2024,9,5032,Jordan Akins,TE,0.0306636640625,11.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,7496,Nick Westbrook-Ikhine,WR,0.0920219218749999,17.5,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,9.0,waiver,1159559193574215680,2024-11-05T16:09:24.617000+00:00
2024,9,5973,Josh Oliver,TE,0.1702788984375001,24.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,10219,Chris Rodriguez,RB,0.0078951171875,8.9,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,6001,Drew Sample,TE,0.083974171875,16.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,8177,Grant Calcaterra,TE,0.0695504765625,15.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,7536,Quintin Morris,TE,0.0004659609374999,8.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,9,5374,Justin Watson,WR,0.0035419218749999,8.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,5409,Tanner Hudson,TE,0.1902259531249999,25.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,7595,Tylan Wallace,WR,0.1817495546874999,25.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,3202,Austin Hooper,TE,0.0846926796875,15.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,4219,Jeremy McNichols,RB,0.0070413749999998,8.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,5973,Josh Oliver,TE,0.0930920859375,16.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,10,10214,Davis Allen,TE,0.0846926796875,15.4,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,10.0,waiver,1162267825306890240,2024-11-13T03:32:32.746000+00:00
2024,11,5973,Josh Oliver,TE,0.0293520468749999,10.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,2359,Ameer Abdullah,RB,0.0318259921874999,11.4,FREE,AMBIGUOUS,TIMING_UNRESOLVED,12.0,waiver,1166405785354780672,2024-11-24T13:35:19.301000+00:00
2024,11,5938,Lil'Jordan Humphrey,WR,0.0837261249999999,17.7,FREE,AMBIGUOUS,TIMING_UNRESOLVED,12.0,waiver,1166405934764310528,2024-11-24T13:35:54.923000+00:00
2024,11,3202,Austin Hooper,TE,0.04802671875,12.5,FREE,AMBIGUOUS,TIMING_UNRESOLVED,12.0,waiver,1166405832209211392,2024-11-24T13:35:30.472000+00:00
2024,11,11433,Nate Adkins,TE,0.0187293359375,9.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,7597,Kenny Yeboah,TE,0.0178641093749999,9.1,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,9479,Darnell Washington,TE,0.0275304921874999,10.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,11371,Julian Hill,TE,0.0152882109374999,8.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,7891,Brock Wright,TE,0.0126265546875,8.5,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,11593,Brevyn Spann-Ford,TE,0.0812478125,16.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,11,8917,KaVontae Turpin,WR,0.1184197968749999,21.6,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,11.0,waiver,1164797635665149952,2024-11-20T03:05:06.537000+00:00
2024,12,5032,Jordan Akins,TE,0.0431465468749999,11.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,9479,Darnell Washington,TE,0.0019026093749999,7.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,11593,Brevyn Spann-Ford,TE,0.0019026093749999,7.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,11210,Malik Heath,WR,0.0312600078124999,10.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,4274,David Moore,WR,0.151760046875,22.6,FREE,AMBIGUOUS,SAME_WEEK_TRANSACTION,12.0,waiver,1167363899843366912,2024-11-27T05:02:31.596000+00:00
2024,12,7587,Dyami Brown,WR,0.00100540625,6.800000000000001,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,4351,Tim Patrick,WR,0.040799390625,11.0,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,12,7891,Brock Wright,TE,0.0019026093749999,7.4,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,13,8220,Sincere McCormick,RB,0.0289738593749999,12.9,FREE,AMBIGUOUS,TIMING_UNRESOLVED,14.0,waiver,1172435295023955968,2024-12-11T04:54:26.429000+00:00
2024,13,7694,Tommy Tremble,TE,0.14040375,21.7,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,13,4314,Johnny Mundt,TE,0.0454067578125,13.2,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,13,5409,Tanner Hudson,TE,0.041098296875,12.8,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,14,4351,Tim Patrick,WR,0.149995171875,23.8,FREE,AMBIGUOUS,TIMING_UNRESOLVED,15.0,waiver,1174908771700654080,2024-12-18T00:43:09.223000+00:00
2024,14,10212,Josh Whyle,TE,0.017299984375,8.1,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
2024,14,7694,Tommy Tremble,TE,0.0191310859375,8.3,FREE,CAPTURABLE,NO_RELEVANT_TRANSACTION_FOUND,,,,
