league_id,season,stratum,bench,capacity,test_week,seed,lookback,signed_capture,positive_capture,negative_capture,oracle_positive
1048274355802820608,2024,SF_2TE,12,24,12,27000,5,4.080645828437499,4.644134029062499,-0.5634882006249995,5.552099313124998
1048278093472837632,2024,SF_2TE,5,16,8,7000,3,2.9116807368749997,3.778464505312499,-0.8667837684374993,4.499739323437499
1048278093472837632,2024,SF_2TE,5,16,8,7000,5,2.8795546499999993,3.7802284434374993,-0.9006737934374993,4.499739323437499
1048278093472837632,2024,SF_2TE,12,23,8,7000,3,2.961830100625,3.818024981874999,-0.8561948812499993,4.896800742499998
1048278093472837632,2024,SF_2TE,12,23,8,7000,5,2.9117792778124993,3.8072353018749987,-0.8954560240624994,4.896800742499998
1048278093472837632,2024,SF_2TE,5,16,8,17000,3,2.8872853709374997,3.744836983749999,-0.8575516128124993,4.414791834374999
1048278093472837632,2024,SF_2TE,5,16,8,17000,5,2.8518116290624995,3.7503856937499993,-0.8985740646874993,4.414791834374999
1048278093472837632,2024,SF_2TE,12,23,8,17000,3,2.9609178512499996,3.805811915312499,-0.8448940640624992,4.884119316562499
1048278093472837632,2024,SF_2TE,12,23,8,17000,5,2.8754907937499996,3.773579472187499,-0.8980886784374993,4.884119316562499
1048278093472837632,2024,SF_2TE,5,16,8,27000,3,2.984462070625,3.832720381874999,-0.8482583112499993,4.514978953124999
1048278093472837632,2024,SF_2TE,5,16,8,27000,5,2.926045194375,3.8189150556249993,-0.8928698612499992,4.514978953124999
1048278093472837632,2024,SF_2TE,12,23,8,27000,3,3.0397677559374996,3.872426662812499,-0.8326589068749992,4.924225172499998
1048278093472837632,2024,SF_2TE,12,23,8,27000,5,2.9373689278125,3.827070564374999,-0.8897016365624993,4.924225172499998
1048278093472837632,2024,SF_2TE,5,16,12,7000,3,3.316697124062499,4.0139114837499985,-0.6972143596874996,4.694955711249998
1048278093472837632,2024,SF_2TE,5,16,12,7000,5,3.352610687187499,4.059513615624999,-0.7069029284374995,4.694955711249998
1048278093472837632,2024,SF_2TE,12,23,12,7000,3,3.307746623749999,4.001169620312498,-0.6934229965624995,5.028366092812497
1048278093472837632,2024,SF_2TE,12,23,12,7000,5,3.337413025624999,4.046897397499999,-0.7094843718749995,5.028366092812497
1048278093472837632,2024,SF_2TE,5,16,12,17000,3,3.297258292812499,3.9963652384374986,-0.6991069456249994,4.717249651562498
1048278093472837632,2024,SF_2TE,5,16,12,17000,5,3.331032003749999,4.041484967187499,-0.7104529634374996,4.717249651562498
1048278093472837632,2024,SF_2TE,12,23,12,17000,3,3.293539055624999,3.988056578124999,-0.6945175224999995,5.045433702187498
1048278093472837632,2024,SF_2TE,12,23,12,17000,5,3.3279748724999996,4.038793451249998,-0.7108185787499994,5.045433702187498
1048278093472837632,2024,SF_2TE,5,16,12,27000,3,3.3020384871874993,4.022198338749998,-0.7201598515624995,4.7414281984374975
1048278093472837632,2024,SF_2TE,5,16,12,27000,5,3.3152428571874992,4.056452774374998,-0.7412099171874995,4.7414281984374975
1048278093472837632,2024,SF_2TE,12,23,12,27000,3,3.2878010487499996,4.005598541249999,-0.7177974924999995,5.0826317424999985
1048278093472837632,2024,SF_2TE,12,23,12,27000,5,3.309525911562499,4.049584901874999,-0.7400589903124994,5.0826317424999985
1048901308398288896,2024,1QB,5,15,8,7000,3,2.0483915399999995,3.099420747812499,-1.0510292078124994,3.7342531731249986
1048901308398288896,2024,1QB,5,15,8,7000,5,2.0053501243749996,3.091047440312499,-1.0856973159374994,3.7342531731249986
1048901308398288896,2024,1QB,12,22,8,7000,3,2.135040520624999,3.167047927812499,-1.0320074071874994,4.242301383124999
1048901308398288896,2024,1QB,12,22,8,7000,5,2.0264805174999996,3.113265934374999,-1.0867854168749995,4.242301383124999
1048901308398288896,2024,1QB,5,15,8,17000,3,2.1621290687499997,3.203954624999999,-1.0418255562499994,3.8039440299999985
1048901308398288896,2024,1QB,5,15,8,17000,5,2.1519606084374994,3.215991855624999,-1.0640312471874993,3.8039440299999985
1048901308398288896,2024,1QB,12,22,8,17000,3,2.2338440009374994,3.257743363437499,-1.0238993624999995,4.292191494062498
1048901308398288896,2024,1QB,12,22,8,17000,5,2.1750257703124998,3.2401584728124986,-1.0651327024999995,4.292191494062498
1048901308398288896,2024,1QB,5,15,8,27000,3,2.169080017812499,3.198152486562499,-1.0290724687499995,3.8327019381249983
1048901308398288896,2024,1QB,5,15,8,27000,5,2.1733338521874996,3.220024016874999,-1.0466901646874995,3.8327019381249983
1048901308398288896,2024,1QB,12,22,8,27000,3,2.2406604384374997,3.2537815768749994,-1.0131211384374996,4.313722903437498
1048901308398288896,2024,1QB,12,22,8,27000,5,2.1571356690625,3.2219290484374987,-1.0647933793749995,4.313722903437498
1048901308398288896,2024,1QB,5,15,12,7000,3,2.4086137096874993,3.2856236765624987,-0.8770099668749995,3.8270435299999983
1048901308398288896,2024,1QB,5,15,12,7000,5,2.444406097499999,3.3270440865624984,-0.8826379890624996,3.8270435299999983
1048901308398288896,2024,1QB,12,22,12,7000,3,2.407579461562499,3.271046771249999,-0.8634673096874995,4.323466031562498
1048901308398288896,2024,1QB,12,22,12,7000,5,2.457808166562499,3.3288643212499984,-0.8710561546874995,4.323466031562498
1048901308398288896,2024,1QB,5,15,12,17000,3,2.523492606562499,3.3728063412499987,-0.8493137346874996,3.9058107840624983
1048901308398288896,2024,1QB,5,15,12,17000,5,2.556043062499999,3.4085923734374988,-0.8525493109374995,3.9058107840624983
1048901308398288896,2024,1QB,12,22,12,17000,3,2.510803228124999,3.349201822499998,-0.8383985943749996,4.392894030312498
1048901308398288896,2024,1QB,12,22,12,17000,5,2.567142619687499,3.4121345006249983,-0.8449918809374997,4.392894030312498
1048901308398288896,2024,1QB,5,15,12,27000,3,2.526886614062499,3.376346175937498,-0.8494595618749996,3.8921454387499983
1048901308398288896,2024,1QB,5,15,12,27000,5,2.532332599062499,3.3952378724999983,-0.8629052734374996,3.8921454387499983
1048901308398288896,2024,1QB,12,22,12,27000,3,2.492820393124999,3.3406154637499985,-0.8477950706249996,4.347332368749998
1048901308398288896,2024,1QB,12,22,12,27000,5,2.532693808124999,3.3866665790624984,-0.8539727709374996,4.347332368749998
1055621034914820096,2024,SF_1TE,5,15,8,7000,3,1.6772446559374998,3.080252640624999,-1.4030079846874992,3.592935632187499
1055621034914820096,2024,SF_1TE,5,15,8,7000,5,1.6610789134374997,3.0802823549999987,-1.4192034415624992,3.592935632187499
1055621034914820096,2024,SF_1TE,12,22,8,7000,3,1.8847799318749998,3.1745246843749992,-1.2897447524999994,4.303969794687498
1055621034914820096,2024,SF_1TE,12,22,8,7000,5,1.7555029128124997,3.1269793987499988,-1.3714764859374995,4.303969794687498
1055621034914820096,2024,SF_1TE,5,15,8,17000,3,1.5228929668749998,2.982552319999999,-1.4596593531249993,3.501865826562499
1055621034914820096,2024,SF_1TE,5,15,8,17000,5,1.5192710824999998,2.9846413346874994,-1.4653702521874994,3.501865826562499
1055621034914820096,2024,SF_1TE,12,22,8,17000,3,1.7610624043749996,3.101826222499999,-1.3407638181249992,4.256855508437498
1055621034914820096,2024,SF_1TE,12,22,8,17000,5,1.6211658374999995,3.035471600937499,-1.4143057634374994,4.256855508437498
1055621034914820096,2024,SF_1TE,5,15,8,27000,3,1.6851655709374995,3.099517390624999,-1.4143518196874996,3.605802153437499
1055621034914820096,2024,SF_1TE,5,15,8,27000,5,1.6690583578124998,3.0933207656249992,-1.4242624078124995,3.605802153437499
1055621034914820096,2024,SF_1TE,12,22,8,27000,3,1.9483357759374997,3.228560848437499,-1.2802250724999995,4.396848313124998
1055621034914820096,2024,SF_1TE,12,22,8,27000,5,1.7664964553124995,3.1363602034374995,-1.3698637481249993,4.396848313124998
1055621034914820096,2024,SF_1TE,5,15,12,7000,3,2.0402421299999998,3.1701765631249996,-1.1299344331249996,3.746958087499999
1055621034914820096,2024,SF_1TE,5,15,12,7000,5,2.0665854143749995,3.212384335937499,-1.1457989215624995,3.746958087499999
1055621034914820096,2024,SF_1TE,12,22,12,7000,3,2.0751305037499996,3.2149372043749995,-1.1398067006249997,4.3839151771874985
1055621034914820096,2024,SF_1TE,12,22,12,7000,5,2.1511626353124993,3.278610373124999,-1.1274477378124996,4.3839151771874985
1055621034914820096,2024,SF_1TE,5,15,12,17000,3,2.073322430937499,3.1989175065624993,-1.1255950756249997,3.7692855446874987
1055621034914820096,2024,SF_1TE,5,15,12,17000,5,2.0961522962499997,3.229151746249999,-1.1329994499999998,3.7692855446874987
1055621034914820096,2024,SF_1TE,12,22,12,17000,3,2.1214748962499996,3.249291335312499,-1.1278164390624996,4.437732452812499
1055621034914820096,2024,SF_1TE,12,22,12,17000,5,2.1841893990624994,3.3040870181249993,-1.1198976190624996,4.437732452812499
1055621034914820096,2024,SF_1TE,5,15,12,27000,3,2.0632374503124993,3.181707480937499,-1.1184700306249995,3.8345291815624987
1055621034914820096,2024,SF_1TE,5,15,12,27000,5,2.1429415328124994,3.2423619415624994,-1.0994204087499995,3.8345291815624987
1055621034914820096,2024,SF_1TE,12,22,12,27000,3,2.1094966453124995,3.2332204362499994,-1.1237237909374995,4.464910461874998
1055621034914820096,2024,SF_1TE,12,22,12,27000,5,2.2368961390624995,3.3206480631249993,-1.0837519240624995,4.464910461874998
1180084795436826624,2025,SF_1TE,5,15,8,7000,3,2.0707184928125004,3.0551283996874994,-0.984409906874999,3.7495860940624994
1180084795436826624,2025,SF_1TE,5,15,8,7000,5,2.0156830790625007,3.0143287359374997,-0.9986456568749991,3.7495860940624994
