league_id,season,stratum,roster_id,week,baseline_size,active_capacity,owned_count,capacity_eligible
914741498980225024,2023,SF_1TE,6,5,16,26,26,True
914741498980225024,2023,SF_1TE,7,5,20,26,31,False
914741498980225024,2023,SF_1TE,8,5,21,26,31,False
914741498980225024,2023,SF_1TE,9,5,21,26,30,False
914741498980225024,2023,SF_1TE,10,5,22,26,29,False
914741498980225024,2023,SF_1TE,11,5,19,26,29,False
914741498980225024,2023,SF_1TE,12,5,22,26,32,False
914741498980225024,2023,SF_1TE,1,6,17,26,31,False
914741498980225024,2023,SF_1TE,2,6,23,26,30,False
914741498980225024,2023,SF_1TE,3,6,18,26,30,False
914741498980225024,2023,SF_1TE,4,6,20,26,30,False
914741498980225024,2023,SF_1TE,5,6,19,26,30,False
914741498980225024,2023,SF_1TE,6,6,17,26,23,True
914741498980225024,2023,SF_1TE,7,6,22,26,31,False
914741498980225024,2023,SF_1TE,8,6,21,26,29,False
914741498980225024,2023,SF_1TE,9,6,22,26,30,False
914741498980225024,2023,SF_1TE,10,6,23,26,29,False
914741498980225024,2023,SF_1TE,11,6,20,26,29,False
914741498980225024,2023,SF_1TE,12,6,23,26,32,False
914741498980225024,2023,SF_1TE,1,7,16,26,31,False
914741498980225024,2023,SF_1TE,2,7,24,26,31,False
914741498980225024,2023,SF_1TE,3,7,20,26,32,False
914741498980225024,2023,SF_1TE,4,7,19,26,30,False
914741498980225024,2023,SF_1TE,5,7,19,26,28,False
914741498980225024,2023,SF_1TE,6,7,15,26,22,True
914741498980225024,2023,SF_1TE,7,7,19,26,29,False
914741498980225024,2023,SF_1TE,8,7,23,26,30,False
914741498980225024,2023,SF_1TE,9,7,23,26,30,False
914741498980225024,2023,SF_1TE,10,7,21,26,29,False
914741498980225024,2023,SF_1TE,11,7,22,26,30,False
914741498980225024,2023,SF_1TE,12,7,23,26,32,False
914741498980225024,2023,SF_1TE,1,8,20,26,30,False
914741498980225024,2023,SF_1TE,2,8,22,26,31,False
914741498980225024,2023,SF_1TE,3,8,21,26,32,False
914741498980225024,2023,SF_1TE,4,8,23,26,30,False
914741498980225024,2023,SF_1TE,5,8,20,26,28,False
914741498980225024,2023,SF_1TE,6,8,20,26,26,True
914741498980225024,2023,SF_1TE,7,8,20,26,29,False
914741498980225024,2023,SF_1TE,8,8,25,26,32,False
914741498980225024,2023,SF_1TE,9,8,20,26,30,False
914741498980225024,2023,SF_1TE,10,8,21,26,29,False
914741498980225024,2023,SF_1TE,11,8,23,26,30,False
914741498980225024,2023,SF_1TE,12,8,23,26,31,False
914741498980225024,2023,SF_1TE,1,9,21,26,33,False
914741498980225024,2023,SF_1TE,2,9,23,26,31,False
914741498980225024,2023,SF_1TE,3,9,22,26,31,False
914741498980225024,2023,SF_1TE,4,9,22,26,30,False
914741498980225024,2023,SF_1TE,5,9,21,26,28,False
914741498980225024,2023,SF_1TE,6,9,20,26,26,True
914741498980225024,2023,SF_1TE,7,9,18,26,29,False
914741498980225024,2023,SF_1TE,8,9,22,26,32,False
914741498980225024,2023,SF_1TE,9,9,19,26,30,False
914741498980225024,2023,SF_1TE,10,9,22,26,29,False
914741498980225024,2023,SF_1TE,11,9,22,26,31,False
914741498980225024,2023,SF_1TE,12,9,23,26,31,False
914741498980225024,2023,SF_1TE,1,10,21,26,33,False
914741498980225024,2023,SF_1TE,2,10,23,26,32,False
914741498980225024,2023,SF_1TE,3,10,22,26,31,False
914741498980225024,2023,SF_1TE,4,10,23,26,30,False
914741498980225024,2023,SF_1TE,5,10,18,26,27,False
914741498980225024,2023,SF_1TE,6,10,17,26,26,True
914741498980225024,2023,SF_1TE,7,10,16,26,29,False
914741498980225024,2023,SF_1TE,8,10,21,26,32,False
914741498980225024,2023,SF_1TE,9,10,19,26,29,False
914741498980225024,2023,SF_1TE,10,10,23,26,29,False
914741498980225024,2023,SF_1TE,11,10,21,26,31,False
914741498980225024,2023,SF_1TE,12,10,24,26,31,False
914741498980225024,2023,SF_1TE,1,11,20,26,33,False
914741498980225024,2023,SF_1TE,2,11,21,26,32,False
914741498980225024,2023,SF_1TE,3,11,21,26,31,False
914741498980225024,2023,SF_1TE,4,11,24,26,29,False
914741498980225024,2023,SF_1TE,5,11,20,26,27,False
914741498980225024,2023,SF_1TE,6,11,15,26,25,True
914741498980225024,2023,SF_1TE,7,11,17,26,28,False
914741498980225024,2023,SF_1TE,8,11,20,26,32,False
914741498980225024,2023,SF_1TE,9,11,19,26,29,False
914741498980225024,2023,SF_1TE,10,11,19,26,29,False
914741498980225024,2023,SF_1TE,11,11,25,26,33,False
914741498980225024,2023,SF_1TE,12,11,25,26,32,False
914741498980225024,2023,SF_1TE,1,12,20,26,32,False
914741498980225024,2023,SF_1TE,2,12,23,26,32,False
914741498980225024,2023,SF_1TE,3,12,20,26,31,False
914741498980225024,2023,SF_1TE,4,12,26,26,30,False
914741498980225024,2023,SF_1TE,5,12,17,26,27,False
914741498980225024,2023,SF_1TE,6,12,16,26,25,True
914741498980225024,2023,SF_1TE,7,12,17,26,28,False
914741498980225024,2023,SF_1TE,8,12,20,26,31,False
914741498980225024,2023,SF_1TE,9,12,20,26,30,False
914741498980225024,2023,SF_1TE,10,12,20,26,29,False
914741498980225024,2023,SF_1TE,11,12,24,26,31,False
914741498980225024,2023,SF_1TE,12,12,26,26,31,False
914741498980225024,2023,SF_1TE,1,13,18,26,32,False
914741498980225024,2023,SF_1TE,2,13,22,26,32,False
914741498980225024,2023,SF_1TE,3,13,20,26,31,False
914741498980225024,2023,SF_1TE,4,13,23,26,30,False
914741498980225024,2023,SF_1TE,5,13,17,26,27,False
914741498980225024,2023,SF_1TE,6,13,15,26,25,True
914741498980225024,2023,SF_1TE,7,13,18,26,28,False
914741498980225024,2023,SF_1TE,8,13,19,26,31,False
914741498980225024,2023,SF_1TE,9,13,19,26,30,False
914741498980225024,2023,SF_1TE,10,13,21,26,29,False
914741498980225024,2023,SF_1TE,11,13,23,26,31,False
914741498980225024,2023,SF_1TE,12,13,27,26,32,False
914741498980225024,2023,SF_1TE,1,14,18,26,31,False
914741498980225024,2023,SF_1TE,2,14,20,26,30,False
914741498980225024,2023,SF_1TE,3,14,20,26,31,False
914741498980225024,2023,SF_1TE,4,14,23,26,30,False
914741498980225024,2023,SF_1TE,5,14,19,26,27,False
914741498980225024,2023,SF_1TE,6,14,17,26,25,True
914741498980225024,2023,SF_1TE,7,14,21,26,27,False
914741498980225024,2023,SF_1TE,8,14,19,26,31,False
914741498980225024,2023,SF_1TE,9,14,20,26,30,False
914741498980225024,2023,SF_1TE,10,14,22,26,29,False
914741498980225024,2023,SF_1TE,11,14,25,26,31,False
914741498980225024,2023,SF_1TE,12,14,23,26,32,False
914741498980225024,2023,SF_1TE,1,15,19,26,31,False
914741498980225024,2023,SF_1TE,2,15,19,26,31,False
914741498980225024,2023,SF_1TE,3,15,19,26,31,False
914741498980225024,2023,SF_1TE,4,15,22,26,30,False
914741498980225024,2023,SF_1TE,5,15,19,26,27,False
914741498980225024,2023,SF_1TE,6,15,17,26,24,True
914741498980225024,2023,SF_1TE,7,15,21,26,27,False
914741498980225024,2023,SF_1TE,8,15,19,26,31,False
914741498980225024,2023,SF_1TE,9,15,21,26,30,False
914741498980225024,2023,SF_1TE,10,15,21,26,29,False
914741498980225024,2023,SF_1TE,11,15,28,26,34,False
914741498980225024,2023,SF_1TE,12,15,18,26,31,False
1055621034914820096,2024,SF_1TE,1,4,18,24,31,False
1055621034914820096,2024,SF_1TE,2,4,17,24,30,False
1055621034914820096,2024,SF_1TE,3,4,20,24,30,False
1055621034914820096,2024,SF_1TE,4,4,19,24,31,False
1055621034914820096,2024,SF_1TE,5,4,21,24,33,False
1055621034914820096,2024,SF_1TE,6,4,17,24,32,False
1055621034914820096,2024,SF_1TE,7,4,22,24,35,False
1055621034914820096,2024,SF_1TE,8,4,16,24,35,False
1055621034914820096,2024,SF_1TE,9,4,25,24,35,False
1055621034914820096,2024,SF_1TE,10,4,17,24,32,False
1055621034914820096,2024,SF_1TE,1,5,20,24,33,False
1055621034914820096,2024,SF_1TE,2,5,19,24,30,False
1055621034914820096,2024,SF_1TE,3,5,22,24,30,False
1055621034914820096,2024,SF_1TE,4,5,20,24,31,False
1055621034914820096,2024,SF_1TE,5,5,21,24,34,False
1055621034914820096,2024,SF_1TE,6,5,22,24,32,False
1055621034914820096,2024,SF_1TE,7,5,23,24,35,False
1055621034914820096,2024,SF_1TE,8,5,17,24,35,False
1055621034914820096,2024,SF_1TE,9,5,27,24,35,False
1055621034914820096,2024,SF_1TE,10,5,17,24,32,False
1055621034914820096,2024,SF_1TE,1,6,21,24,32,False
1055621034914820096,2024,SF_1TE,2,6,21,24,30,False
1055621034914820096,2024,SF_1TE,3,6,22,24,30,False
1055621034914820096,2024,SF_1TE,4,6,21,24,31,False
1055621034914820096,2024,SF_1TE,5,6,22,24,33,False
1055621034914820096,2024,SF_1TE,6,6,23,24,33,False
1055621034914820096,2024,SF_1TE,7,6,24,24,36,False
1055621034914820096,2024,SF_1TE,8,6,19,24,35,False
1055621034914820096,2024,SF_1TE,9,6,25,24,32,False
1055621034914820096,2024,SF_1TE,10,6,17,24,32,False
1055621034914820096,2024,SF_1TE,1,7,18,24,32,False
1055621034914820096,2024,SF_1TE,2,7,20,24,30,False
1055621034914820096,2024,SF_1TE,3,7,22,24,31,False
1055621034914820096,2024,SF_1TE,4,7,20,24,31,False
1055621034914820096,2024,SF_1TE,5,7,22,24,34,False
1055621034914820096,2024,SF_1TE,6,7,23,24,34,False
1055621034914820096,2024,SF_1TE,7,7,24,24,35,False
1055621034914820096,2024,SF_1TE,8,7,20,24,35,False
1055621034914820096,2024,SF_1TE,9,7,26,24,32,False
1055621034914820096,2024,SF_1TE,10,7,20,24,32,False
1055621034914820096,2024,SF_1TE,1,8,18,24,32,False
1055621034914820096,2024,SF_1TE,2,8,20,24,30,False
1055621034914820096,2024,SF_1TE,3,8,22,24,29,False
1055621034914820096,2024,SF_1TE,4,8,19,24,31,False
1055621034914820096,2024,SF_1TE,5,8,20,24,32,False
1055621034914820096,2024,SF_1TE,6,8,22,24,34,False
1055621034914820096,2024,SF_1TE,7,8,25,24,36,False
1055621034914820096,2024,SF_1TE,8,8,20,24,35,False
1055621034914820096,2024,SF_1TE,9,8,22,24,31,False
1055621034914820096,2024,SF_1TE,10,8,21,24,32,False
1055621034914820096,2024,SF_1TE,1,9,19,24,32,False
1055621034914820096,2024,SF_1TE,2,9,20,24,30,False
1055621034914820096,2024,SF_1TE,3,9,19,24,29,False
1055621034914820096,2024,SF_1TE,4,9,20,24,31,False
1055621034914820096,2024,SF_1TE,5,9,21,24,34,False
1055621034914820096,2024,SF_1TE,6,9,21,24,33,False
1055621034914820096,2024,SF_1TE,7,9,25,24,34,False
1055621034914820096,2024,SF_1TE,8,9,19,24,35,False
1055621034914820096,2024,SF_1TE,9,9,23,24,31,False
1055621034914820096,2024,SF_1TE,10,9,23,24,33,False
1055621034914820096,2024,SF_1TE,1,10,19,24,32,False
1055621034914820096,2024,SF_1TE,2,10,19,24,30,False
1055621034914820096,2024,SF_1TE,3,10,17,24,30,False
1055621034914820096,2024,SF_1TE,4,10,22,24,31,False
1055621034914820096,2024,SF_1TE,5,10,21,24,34,False
1055621034914820096,2024,SF_1TE,6,10,23,24,33,False
1055621034914820096,2024,SF_1TE,7,10,25,24,32,False
1055621034914820096,2024,SF_1TE,8,10,20,24,35,False
1055621034914820096,2024,SF_1TE,9,10,23,24,32,False
1055621034914820096,2024,SF_1TE,10,10,22,24,33,False
1055621034914820096,2024,SF_1TE,1,11,22,24,32,False
1055621034914820096,2024,SF_1TE,2,11,21,24,30,False
1055621034914820096,2024,SF_1TE,3,11,18,24,29,False
1055621034914820096,2024,SF_1TE,4,11,22,24,31,False
1055621034914820096,2024,SF_1TE,5,11,17,24,31,False
1055621034914820096,2024,SF_1TE,6,11,23,24,33,False
1055621034914820096,2024,SF_1TE,7,11,21,24,31,False
1055621034914820096,2024,SF_1TE,8,11,21,24,35,False
1055621034914820096,2024,SF_1TE,9,11,22,24,32,False
1055621034914820096,2024,SF_1TE,10,11,22,24,34,False
1055621034914820096,2024,SF_1TE,1,12,21,24,31,False
1055621034914820096,2024,SF_1TE,2,12,21,24,30,False
1055621034914820096,2024,SF_1TE,3,12,20,24,29,False
1055621034914820096,2024,SF_1TE,4,12,24,24,31,False
1055621034914820096,2024,SF_1TE,5,12,19,24,31,False
1055621034914820096,2024,SF_1TE,6,12,22,24,33,False
1055621034914820096,2024,SF_1TE,7,12,22,24,32,False
1055621034914820096,2024,SF_1TE,8,12,22,24,35,False
1055621034914820096,2024,SF_1TE,9,12,21,24,31,False
1055621034914820096,2024,SF_1TE,10,12,20,24,33,False
1055621034914820096,2024,SF_1TE,1,13,19,24,31,False
1055621034914820096,2024,SF_1TE,2,13,22,24,30,False
1055621034914820096,2024,SF_1TE,3,13,21,24,28,False
1055621034914820096,2024,SF_1TE,4,13,22,24,31,False
1055621034914820096,2024,SF_1TE,5,13,20,24,31,False
1055621034914820096,2024,SF_1TE,6,13,21,24,33,False
1055621034914820096,2024,SF_1TE,7,13,23,24,32,False
1055621034914820096,2024,SF_1TE,8,13,22,24,35,False
1055621034914820096,2024,SF_1TE,9,13,21,24,33,False
1055621034914820096,2024,SF_1TE,10,13,18,24,33,False
1055621034914820096,2024,SF_1TE,1,14,18,24,31,False
1055621034914820096,2024,SF_1TE,2,14,22,24,30,False
1055621034914820096,2024,SF_1TE,3,14,22,24,28,False
1055621034914820096,2024,SF_1TE,4,14,23,24,31,False
1055621034914820096,2024,SF_1TE,5,14,20,24,31,False
1055621034914820096,2024,SF_1TE,6,14,22,24,33,False
1055621034914820096,2024,SF_1TE,7,14,20,24,32,False
1055621034914820096,2024,SF_1TE,8,14,21,24,34,False
1055621034914820096,2024,SF_1TE,9,14,23,24,32,False
1055621034914820096,2024,SF_1TE,10,14,17,24,33,False
1055621034914820096,2024,SF_1TE,1,15,19,24,33,False
1055621034914820096,2024,SF_1TE,2,15,20,24,30,False
1055621034914820096,2024,SF_1TE,3,15,21,24,28,False
1055621034914820096,2024,SF_1TE,4,15,22,24,31,False
1055621034914820096,2024,SF_1TE,5,15,20,24,31,False
1055621034914820096,2024,SF_1TE,6,15,23,24,33,False
1055621034914820096,2024,SF_1TE,7,15,21,24,33,False
1055621034914820096,2024,SF_1TE,8,15,20,24,33,False
1055621034914820096,2024,SF_1TE,9,15,22,24,33,False
1055621034914820096,2024,SF_1TE,10,15,19,24,33,False
1045730844721270784,2024,SF_1TE,1,4,15,27,33,False
1045730844721270784,2024,SF_1TE,2,4,19,27,33,False
1045730844721270784,2024,SF_1TE,3,4,19,27,31,False
1045730844721270784,2024,SF_1TE,4,4,18,27,34,False
1045730844721270784,2024,SF_1TE,5,4,19,27,32,False
1045730844721270784,2024,SF_1TE,6,4,18,27,29,False
1045730844721270784,2024,SF_1TE,7,4,20,27,32,False
1045730844721270784,2024,SF_1TE,8,4,19,27,34,False
1045730844721270784,2024,SF_1TE,9,4,19,27,33,False
1045730844721270784,2024,SF_1TE,10,4,18,27,37,False
1045730844721270784,2024,SF_1TE,11,4,14,27,32,False
1045730844721270784,2024,SF_1TE,12,4,19,27,35,False
1045730844721270784,2024,SF_1TE,1,5,15,27,33,False
1045730844721270784,2024,SF_1TE,2,5,19,27,33,False
1045730844721270784,2024,SF_1TE,3,5,20,27,31,False
1045730844721270784,2024,SF_1TE,4,5,18,27,34,False
1045730844721270784,2024,SF_1TE,5,5,19,27,32,False
1045730844721270784,2024,SF_1TE,6,5,19,27,29,False
1045730844721270784,2024,SF_1TE,7,5,21,27,32,False
1045730844721270784,2024,SF_1TE,8,5,20,27,34,False
1045730844721270784,2024,SF_1TE,9,5,19,27,33,False
1045730844721270784,2024,SF_1TE,10,5,19,27,37,False
1045730844721270784,2024,SF_1TE,11,5,15,27,32,False
1045730844721270784,2024,SF_1TE,12,5,20,27,36,False
1045730844721270784,2024,SF_1TE,1,6,20,27,35,False
1045730844721270784,2024,SF_1TE,2,6,22,27,33,False
1045730844721270784,2024,SF_1TE,3,6,21,27,31,False
1045730844721270784,2024,SF_1TE,4,6,19,27,34,False
1045730844721270784,2024,SF_1TE,5,6,21,27,33,False
1045730844721270784,2024,SF_1TE,6,6,20,27,29,False
1045730844721270784,2024,SF_1TE,7,6,21,27,32,False
1045730844721270784,2024,SF_1TE,8,6,24,27,34,False
1045730844721270784,2024,SF_1TE,9,6,20,27,33,False
1045730844721270784,2024,SF_1TE,10,6,20,27,37,False
1045730844721270784,2024,SF_1TE,11,6,15,27,32,False
1045730844721270784,2024,SF_1TE,12,6,21,27,36,False
1045730844721270784,2024,SF_1TE,1,7,24,27,37,False
1045730844721270784,2024,SF_1TE,2,7,24,27,35,False
1045730844721270784,2024,SF_1TE,3,7,22,27,31,False
1045730844721270784,2024,SF_1TE,4,7,20,27,33,False
1045730844721270784,2024,SF_1TE,5,7,22,27,34,False
1045730844721270784,2024,SF_1TE,6,7,21,27,29,False
1045730844721270784,2024,SF_1TE,7,7,21,27,31,False
1045730844721270784,2024,SF_1TE,8,7,27,27,35,False
1045730844721270784,2024,SF_1TE,9,7,20,27,33,False
1045730844721270784,2024,SF_1TE,10,7,21,27,37,False
1045730844721270784,2024,SF_1TE,11,7,18,27,33,False
1045730844721270784,2024,SF_1TE,12,7,20,27,37,False
1045730844721270784,2024,SF_1TE,1,8,24,27,37,False
1045730844721270784,2024,SF_1TE,2,8,24,27,35,False
1045730844721270784,2024,SF_1TE,3,8,21,27,31,False
1045730844721270784,2024,SF_1TE,4,8,21,27,32,False
1045730844721270784,2024,SF_1TE,5,8,20,27,33,False
1045730844721270784,2024,SF_1TE,6,8,21,27,29,False
1045730844721270784,2024,SF_1TE,7,8,22,27,31,False
1045730844721270784,2024,SF_1TE,8,8,27,27,36,False
1045730844721270784,2024,SF_1TE,9,8,20,27,34,False
1045730844721270784,2024,SF_1TE,10,8,20,27,35,False
1045730844721270784,2024,SF_1TE,11,8,19,27,33,False
1045730844721270784,2024,SF_1TE,12,8,22,27,36,False
1045730844721270784,2024,SF_1TE,1,9,21,27,37,False
1045730844721270784,2024,SF_1TE,2,9,24,27,35,False
1045730844721270784,2024,SF_1TE,3,9,21,27,31,False
1045730844721270784,2024,SF_1TE,4,9,20,27,32,False
1045730844721270784,2024,SF_1TE,5,9,22,27,33,False
1045730844721270784,2024,SF_1TE,6,9,19,27,29,False
1045730844721270784,2024,SF_1TE,7,9,23,27,32,False
1045730844721270784,2024,SF_1TE,8,9,25,27,33,False
1045730844721270784,2024,SF_1TE,9,9,22,27,32,False
1045730844721270784,2024,SF_1TE,10,9,20,27,35,False
1045730844721270784,2024,SF_1TE,11,9,19,27,33,False
1045730844721270784,2024,SF_1TE,12,9,20,27,34,False
1045730844721270784,2024,SF_1TE,1,10,22,27,36,False
1045730844721270784,2024,SF_1TE,2,10,24,27,35,False
1045730844721270784,2024,SF_1TE,3,10,22,27,31,False
1045730844721270784,2024,SF_1TE,4,10,19,27,32,False
1045730844721270784,2024,SF_1TE,5,10,22,27,33,False
1045730844721270784,2024,SF_1TE,6,10,19,27,29,False
1045730844721270784,2024,SF_1TE,7,10,24,27,32,False
1045730844721270784,2024,SF_1TE,8,10,24,27,33,False
1045730844721270784,2024,SF_1TE,9,10,23,27,32,False
1045730844721270784,2024,SF_1TE,10,10,22,27,36,False
1045730844721270784,2024,SF_1TE,11,10,18,27,34,False
1045730844721270784,2024,SF_1TE,12,10,22,27,36,False
1045730844721270784,2024,SF_1TE,1,11,24,27,37,False
1045730844721270784,2024,SF_1TE,2,11,23,27,34,False
1045730844721270784,2024,SF_1TE,3,11,21,27,31,False
1045730844721270784,2024,SF_1TE,4,11,21,27,32,False
1045730844721270784,2024,SF_1TE,5,11,22,27,33,False
1045730844721270784,2024,SF_1TE,6,11,19,27,28,False
1045730844721270784,2024,SF_1TE,7,11,24,27,32,False
1045730844721270784,2024,SF_1TE,8,11,23,27,33,False
1045730844721270784,2024,SF_1TE,9,11,24,27,31,False
1045730844721270784,2024,SF_1TE,10,11,23,27,34,False
1045730844721270784,2024,SF_1TE,11,11,18,27,34,False
1045730844721270784,2024,SF_1TE,12,11,20,27,36,False
1045730844721270784,2024,SF_1TE,1,12,24,27,36,False
1045730844721270784,2024,SF_1TE,2,12,23,27,34,False
1045730844721270784,2024,SF_1TE,3,12,21,27,31,False
1045730844721270784,2024,SF_1TE,4,12,23,27,33,False
1045730844721270784,2024,SF_1TE,5,12,21,27,34,False
1045730844721270784,2024,SF_1TE,6,12,20,27,28,False
1045730844721270784,2024,SF_1TE,7,12,24,27,32,False
1045730844721270784,2024,SF_1TE,8,12,24,27,35,False
1045730844721270784,2024,SF_1TE,9,12,22,27,31,False
1045730844721270784,2024,SF_1TE,10,12,20,27,34,False
1045730844721270784,2024,SF_1TE,11,12,15,27,34,False
1045730844721270784,2024,SF_1TE,12,12,22,27,37,False
1045730844721270784,2024,SF_1TE,1,13,23,27,36,False
1045730844721270784,2024,SF_1TE,2,13,21,27,34,False
1045730844721270784,2024,SF_1TE,3,13,21,27,31,False
1045730844721270784,2024,SF_1TE,4,13,21,27,33,False
1045730844721270784,2024,SF_1TE,5,13,21,27,34,False
1045730844721270784,2024,SF_1TE,6,13,19,27,28,False
1045730844721270784,2024,SF_1TE,7,13,22,27,32,False
1045730844721270784,2024,SF_1TE,8,13,24,27,35,False
1045730844721270784,2024,SF_1TE,9,13,21,27,31,False
1045730844721270784,2024,SF_1TE,10,13,19,27,33,False
1045730844721270784,2024,SF_1TE,11,13,15,27,34,False
1045730844721270784,2024,SF_1TE,12,13,22,27,36,False
1045730844721270784,2024,SF_1TE,1,14,22,27,34,False
1045730844721270784,2024,SF_1TE,2,14,21,27,34,False
1045730844721270784,2024,SF_1TE,3,14,22,27,31,False
1045730844721270784,2024,SF_1TE,4,14,20,27,32,False
1045730844721270784,2024,SF_1TE,5,14,19,27,34,False
1045730844721270784,2024,SF_1TE,6,14,19,27,28,False
1045730844721270784,2024,SF_1TE,7,14,22,27,31,False
1045730844721270784,2024,SF_1TE,8,14,24,27,35,False
1045730844721270784,2024,SF_1TE,9,14,22,27,31,False
1045730844721270784,2024,SF_1TE,10,14,19,27,32,False
1045730844721270784,2024,SF_1TE,11,14,15,27,34,False
1045730844721270784,2024,SF_1TE,12,14,21,27,36,False
1045730844721270784,2024,SF_1TE,1,15,22,27,34,False
1045730844721270784,2024,SF_1TE,2,15,21,27,34,False
1045730844721270784,2024,SF_1TE,3,15,22,27,31,False
1045730844721270784,2024,SF_1TE,4,15,21,27,32,False
1045730844721270784,2024,SF_1TE,5,15,19,27,34,False
1045730844721270784,2024,SF_1TE,6,15,18,27,28,False
1045730844721270784,2024,SF_1TE,7,15,23,27,32,False
1045730844721270784,2024,SF_1TE,8,15,22,27,35,False
1045730844721270784,2024,SF_1TE,9,15,21,27,31,False
1045730844721270784,2024,SF_1TE,10,15,19,27,32,False
1045730844721270784,2024,SF_1TE,11,15,16,27,35,False
1045730844721270784,2024,SF_1TE,12,15,21,27,36,False
1201959553390891008,2025,SF_1TE,1,4,16,24,31,False
1201959553390891008,2025,SF_1TE,2,4,14,24,32,False
1201959553390891008,2025,SF_1TE,3,4,18,24,34,False
1201959553390891008,2025,SF_1TE,4,4,18,24,31,False
1201959553390891008,2025,SF_1TE,5,4,16,24,35,False
1201959553390891008,2025,SF_1TE,6,4,25,24,35,False
1201959553390891008,2025,SF_1TE,7,4,21,24,35,False
1201959553390891008,2025,SF_1TE,8,4,18,24,32,False
1201959553390891008,2025,SF_1TE,9,4,17,24,36,False
1201959553390891008,2025,SF_1TE,10,4,21,24,34,False
1201959553390891008,2025,SF_1TE,1,5,18,24,31,False
1201959553390891008,2025,SF_1TE,2,5,16,24,32,False
1201959553390891008,2025,SF_1TE,3,5,18,24,34,False
1201959553390891008,2025,SF_1TE,4,5,20,24,31,False
1201959553390891008,2025,SF_1TE,5,5,16,24,35,False
1201959553390891008,2025,SF_1TE,6,5,25,24,35,False
1201959553390891008,2025,SF_1TE,7,5,20,24,34,False
1201959553390891008,2025,SF_1TE,8,5,20,24,32,False
1201959553390891008,2025,SF_1TE,9,5,18,24,35,False
1201959553390891008,2025,SF_1TE,10,5,24,24,34,False
1201959553390891008,2025,SF_1TE,1,6,18,24,31,False
1201959553390891008,2025,SF_1TE,2,6,17,24,32,False
1201959553390891008,2025,SF_1TE,3,6,18,24,33,False
1201959553390891008,2025,SF_1TE,4,6,20,24,31,False
1201959553390891008,2025,SF_1TE,5,6,19,24,36,False
1201959553390891008,2025,SF_1TE,6,6,23,24,35,False
1201959553390891008,2025,SF_1TE,7,6,20,24,32,False
1201959553390891008,2025,SF_1TE,8,6,21,24,32,False
1201959553390891008,2025,SF_1TE,9,6,20,24,34,False
1201959553390891008,2025,SF_1TE,10,6,25,24,34,False
1201959553390891008,2025,SF_1TE,1,7,19,24,31,False
1201959553390891008,2025,SF_1TE,2,7,18,24,32,False
1201959553390891008,2025,SF_1TE,3,7,18,24,33,False
1201959553390891008,2025,SF_1TE,4,7,22,24,30,False
1201959553390891008,2025,SF_1TE,5,7,18,24,36,False
1201959553390891008,2025,SF_1TE,6,7,25,24,35,False
1201959553390891008,2025,SF_1TE,7,7,20,24,32,False
1201959553390891008,2025,SF_1TE,8,7,20,24,32,False
1201959553390891008,2025,SF_1TE,9,7,22,24,34,False
1201959553390891008,2025,SF_1TE,10,7,25,24,34,False
1201959553390891008,2025,SF_1TE,1,8,22,24,31,False
1201959553390891008,2025,SF_1TE,2,8,20,24,32,False
1201959553390891008,2025,SF_1TE,3,8,21,24,34,False
1201959553390891008,2025,SF_1TE,4,8,22,24,30,False
1201959553390891008,2025,SF_1TE,5,8,19,24,36,False
1201959553390891008,2025,SF_1TE,6,8,24,24,35,False
1201959553390891008,2025,SF_1TE,7,8,22,24,34,False
1201959553390891008,2025,SF_1TE,8,8,23,24,32,False
1201959553390891008,2025,SF_1TE,9,8,23,24,34,False
1201959553390891008,2025,SF_1TE,10,8,26,24,34,False
1201959553390891008,2025,SF_1TE,1,9,21,24,31,False
1201959553390891008,2025,SF_1TE,2,9,21,24,30,False
1201959553390891008,2025,SF_1TE,3,9,21,24,35,False
1201959553390891008,2025,SF_1TE,4,9,22,24,30,False
1201959553390891008,2025,SF_1TE,5,9,20,24,35,False
1201959553390891008,2025,SF_1TE,6,9,23,24,34,False
1201959553390891008,2025,SF_1TE,7,9,23,24,34,False
1201959553390891008,2025,SF_1TE,8,9,26,24,31,False
1201959553390891008,2025,SF_1TE,9,9,25,24,35,False
1201959553390891008,2025,SF_1TE,10,9,25,24,34,False
1201959553390891008,2025,SF_1TE,1,10,20,24,31,False
1201959553390891008,2025,SF_1TE,2,10,21,24,30,False
1201959553390891008,2025,SF_1TE,3,10,19,24,35,False
1201959553390891008,2025,SF_1TE,4,10,21,24,30,False
1201959553390891008,2025,SF_1TE,5,10,19,24,35,False
1201959553390891008,2025,SF_1TE,6,10,22,24,34,False
1201959553390891008,2025,SF_1TE,7,10,22,24,31,False
1201959553390891008,2025,SF_1TE,8,10,26,24,31,False
1201959553390891008,2025,SF_1TE,9,10,26,24,36,False
1201959553390891008,2025,SF_1TE,10,10,22,24,34,False
1201959553390891008,2025,SF_1TE,1,11,19,24,31,False
1201959553390891008,2025,SF_1TE,2,11,21,24,30,False
1201959553390891008,2025,SF_1TE,3,11,20,24,35,False
1201959553390891008,2025,SF_1TE,4,11,21,24,30,False
1201959553390891008,2025,SF_1TE,5,11,17,24,34,False
1201959553390891008,2025,SF_1TE,6,11,20,24,34,False
1201959553390891008,2025,SF_1TE,7,11,22,24,31,False
1201959553390891008,2025,SF_1TE,8,11,23,24,31,False
